0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,cnt,date,day_of_week
1.0,650.0,5.0,12.0,2014.0,29.0,422500.0,3250.0,7800.0,1309100.0,18850.0,25.0,60.0,10070.0,145.0,144.0,24168.0,348.0,4056196.0,58406.0,841.0,4501.0,650.0,5.0
1.0,651.0,6.0,12.0,2014.0,30.0,423801.0,3906.0,7812.0,1311114.0,19530.0,36.0,72.0,12084.0,180.0,144.0,24168.0,360.0,4056196.0,60420.0,900.0,796.0,651.0,6.0
1.0,652.0,1.0,1.0,2015.0,1.0,425104.0,652.0,652.0,1313780.0,652.0,1.0,1.0,2015.0,1.0,1.0,2015.0,1.0,4060225.0,2015.0,1.0,4259.0,652.0,1.0
1.0,653.0,2.0,1.0,2015.0,2.0,426409.0,1306.0,653.0,1315795.0,1306.0,4.0,2.0,4030.0,4.0,1.0,2015.0,2.0,4060225.0,4030.0,4.0,3472.0,653.0,2.0
1.0,654.0,3.0,1.0,2015.0,3.0,427716.0,1962.0,654.0,1317810.0,1962.0,9.0,3.0,6045.0,9.0,1.0,2015.0,3.0,4060225.0,6045.0,9.0,2482.0,654.0,3.0
1.0,655.0,4.0,1.0,2015.0,4.0,429025.0,2620.0,655.0,1319825.0,2620.0,16.0,4.0,8060.0,16.0,1.0,2015.0,4.0,4060225.0,8060.0,16.0,2722.0,655.0,4.0
1.0,656.0,5.0,1.0,2015.0,5.0,430336.0,3280.0,656.0,1321840.0,3280.0,25.0,5.0,10075.0,25.0,1.0,2015.0,5.0,4060225.0,10075.0,25.0,2869.0,656.0,5.0
1.0,657.0,6.0,1.0,2015.0,6.0,431649.0,3942.0,657.0,1323855.0,3942.0,36.0,6.0,12090.0,36.0,1.0,2015.0,6.0,4060225.0,12090.0,36.0,448.0,657.0,6.0
1.0,658.0,7.0,1.0,2015.0,7.0,432964.0,4606.0,658.0,1325870.0,4606.0,49.0,7.0,14105.0,49.0,1.0,2015.0,7.0,4060225.0,14105.0,49.0,24.0,658.0,7.0
1.0,659.0,1.0,1.0,2015.0,8.0,434281.0,659.0,659.0,1327885.0,5272.0,1.0,1.0,2015.0,8.0,1.0,2015.0,8.0,4060225.0,16120.0,64.0,3425.0,659.0,1.0
1.0,660.0,2.0,1.0,2015.0,9.0,435600.0,1320.0,660.0,1329900.0,5940.0,4.0,2.0,4030.0,18.0,1.0,2015.0,9.0,4060225.0,18135.0,81.0,2794.0,660.0,2.0
1.0,661.0,3.0,1.0,2015.0,10.0,436921.0,1983.0,661.0,1331915.0,6610.0,9.0,3.0,6045.0,30.0,1.0,2015.0,10.0,4060225.0,20150.0,100.0,2954.0,661.0,3.0
1.0,662.0,4.0,1.0,2015.0,11.0,438244.0,2648.0,662.0,1333930.0,7282.0,16.0,4.0,8060.0,44.0,1.0,2015.0,11.0,4060225.0,22165.0,121.0,2501.0,662.0,4.0
1.0,663.0,5.0,1.0,2015.0,12.0,439569.0,3315.0,663.0,1335945.0,7956.0,25.0,5.0,10075.0,60.0,1.0,2015.0,12.0,4060225.0,24180.0,144.0,2883.0,663.0,5.0
1.0,664.0,6.0,1.0,2015.0,13.0,440896.0,3984.0,664.0,1337960.0,8632.0,36.0,6.0,12090.0,78.0,1.0,2015.0,13.0,4060225.0,26195.0,169.0,699.0,664.0,6.0
1.0,665.0,7.0,1.0,2015.0,14.0,442225.0,4655.0,665.0,1339975.0,9310.0,49.0,7.0,14105.0,98.0,1.0,2015.0,14.0,4060225.0,28210.0,196.0,24.0,665.0,7.0
1.0,666.0,1.0,1.0,2015.0,15.0,443556.0,666.0,666.0,1341990.0,9990.0,1.0,1.0,2015.0,15.0,1.0,2015.0,15.0,4060225.0,30225.0,225.0,2692.0,666.0,1.0
1.0,667.0,2.0,1.0,2015.0,16.0,444889.0,1334.0,667.0,1344005.0,10672.0,4.0,2.0,4030.0,32.0,1.0,2015.0,16.0,4060225.0,32240.0,256.0,3526.0,667.0,2.0
1.0,668.0,3.0,1.0,2015.0,17.0,446224.0,2004.0,668.0,1346020.0,11356.0,9.0,3.0,6045.0,51.0,1.0,2015.0,17.0,4060225.0,34255.0,289.0,3877.0,668.0,3.0
1.0,669.0,4.0,1.0,2015.0,18.0,447561.0,2676.0,669.0,1348035.0,12042.0,16.0,4.0,8060.0,72.0,1.0,2015.0,18.0,4060225.0,36270.0,324.0,2546.0,669.0,4.0
1.0,670.0,5.0,1.0,2015.0,19.0,448900.0,3350.0,670.0,1350050.0,12730.0,25.0,5.0,10075.0,95.0,1.0,2015.0,19.0,4060225.0,38285.0,361.0,2709.0,670.0,5.0
1.0,671.0,6.0,1.0,2015.0,20.0,450241.0,4026.0,671.0,1352065.0,13420.0,36.0,6.0,12090.0,120.0,1.0,2015.0,20.0,4060225.0,40300.0,400.0,471.0,671.0,6.0
1.0,672.0,1.0,1.0,2015.0,22.0,451584.0,672.0,672.0,1354080.0,14784.0,1.0,1.0,2015.0,22.0,1.0,2015.0,22.0,4060225.0,44330.0,484.0,3469.0,672.0,1.0
1.0,673.0,2.0,1.0,2015.0,23.0,452929.0,1346.0,673.0,1356095.0,15479.0,4.0,2.0,4030.0,46.0,1.0,2015.0,23.0,4060225.0,46345.0,529.0,3498.0,673.0,2.0
1.0,674.0,3.0,1.0,2015.0,24.0,454276.0,2022.0,674.0,1358110.0,16176.0,9.0,3.0,6045.0,72.0,1.0,2015.0,24.0,4060225.0,48360.0,576.0,3835.0,674.0,3.0
1.0,675.0,4.0,1.0,2015.0,25.0,455625.0,2700.0,675.0,1360125.0,16875.0,16.0,4.0,8060.0,100.0,1.0,2015.0,25.0,4060225.0,50375.0,625.0,2530.0,675.0,4.0
1.0,676.0,5.0,1.0,2015.0,26.0,456976.0,3380.0,676.0,1362140.0,17576.0,25.0,5.0,10075.0,130.0,1.0,2015.0,26.0,4060225.0,52390.0,676.0,2564.0,676.0,5.0
1.0,677.0,6.0,1.0,2015.0,27.0,458329.0,4062.0,677.0,1364155.0,18279.0,36.0,6.0,12090.0,162.0,1.0,2015.0,27.0,4060225.0,54405.0,729.0,367.0,677.0,6.0
1.0,678.0,1.0,1.0,2015.0,29.0,459684.0,678.0,678.0,1366170.0,19662.0,1.0,1.0,2015.0,29.0,1.0,2015.0,29.0,4060225.0,58435.0,841.0,4217.0,678.0,1.0
1.0,679.0,2.0,1.0,2015.0,30.0,461041.0,1358.0,679.0,1368185.0,20370.0,4.0,2.0,4030.0,60.0,1.0,2015.0,30.0,4060225.0,60450.0,900.0,4630.0,679.0,2.0
1.0,680.0,3.0,1.0,2015.0,31.0,462400.0,2040.0,680.0,1370200.0,21080.0,9.0,3.0,6045.0,93.0,1.0,2015.0,31.0,4060225.0,62465.0,961.0,3877.0,680.0,3.0
1.0,681.0,4.0,2.0,2015.0,1.0,463761.0,2724.0,1362.0,1372215.0,681.0,16.0,8.0,8060.0,4.0,4.0,4030.0,2.0,4060225.0,2015.0,1.0,4141.0,681.0,4.0
1.0,682.0,5.0,2.0,2015.0,2.0,465124.0,3410.0,1364.0,1374230.0,1364.0,25.0,10.0,10075.0,10.0,4.0,4030.0,4.0,4060225.0,4030.0,4.0,3701.0,682.0,5.0
1.0,683.0,6.0,2.0,2015.0,3.0,466489.0,4098.0,1366.0,1376245.0,2049.0,36.0,12.0,12090.0,18.0,4.0,4030.0,6.0,4060225.0,6045.0,9.0,652.0,683.0,6.0
1.0,684.0,7.0,2.0,2015.0,4.0,467856.0,4788.0,1368.0,1378260.0,2736.0,49.0,14.0,14105.0,28.0,4.0,4030.0,8.0,4060225.0,8060.0,16.0,2663.0,684.0,7.0
1.0,685.0,1.0,2.0,2015.0,5.0,469225.0,685.0,1370.0,1380275.0,3425.0,1.0,2.0,2015.0,5.0,4.0,4030.0,10.0,4060225.0,10075.0,25.0,4903.0,685.0,1.0
1.0,686.0,2.0,2.0,2015.0,6.0,470596.0,1372.0,1372.0,1382290.0,4116.0,4.0,4.0,4030.0,12.0,4.0,4030.0,12.0,4060225.0,12090.0,36.0,2040.0,686.0,2.0
1.0,688.0,3.0,2.0,2015.0,7.0,473344.0,2064.0,1376.0,1386320.0,4816.0,9.0,6.0,6045.0,21.0,4.0,4030.0,14.0,4060225.0,14105.0,49.0,4712.0,688.0,3.0
1.0,689.0,4.0,2.0,2015.0,8.0,474721.0,2756.0,1378.0,1388335.0,5512.0,16.0,8.0,8060.0,32.0,4.0,4030.0,16.0,4060225.0,16120.0,64.0,4395.0,689.0,4.0
1.0,690.0,5.0,2.0,2015.0,9.0,476100.0,3450.0,1380.0,1390350.0,6210.0,25.0,10.0,10075.0,45.0,4.0,4030.0,18.0,4060225.0,18135.0,81.0,3661.0,690.0,5.0
1.0,691.0,6.0,2.0,2015.0,10.0,477481.0,4146.0,1382.0,1392365.0,6910.0,36.0,12.0,12090.0,60.0,4.0,4030.0,20.0,4060225.0,20150.0,100.0,2073.0,691.0,6.0
1.0,692.0,1.0,2.0,2015.0,12.0,478864.0,692.0,1384.0,1394380.0,8304.0,1.0,2.0,2015.0,12.0,4.0,4030.0,24.0,4060225.0,24180.0,144.0,4832.0,692.0,1.0
1.0,693.0,2.0,2.0,2015.0,13.0,480249.0,1386.0,1386.0,1396395.0,9009.0,4.0,4.0,4030.0,26.0,4.0,4030.0,26.0,4060225.0,26195.0,169.0,4032.0,693.0,2.0
1.0,694.0,3.0,2.0,2015.0,14.0,481636.0,2082.0,1388.0,1398410.0,9716.0,9.0,6.0,6045.0,42.0,4.0,4030.0,28.0,4060225.0,28210.0,196.0,2054.0,694.0,3.0
1.0,695.0,4.0,2.0,2015.0,15.0,483025.0,2780.0,1390.0,1400425.0,10425.0,16.0,8.0,8060.0,60.0,4.0,4030.0,30.0,4060225.0,30225.0,225.0,1477.0,695.0,4.0
1.0,696.0,5.0,2.0,2015.0,16.0,484416.0,3480.0,1392.0,1402440.0,11136.0,25.0,10.0,10075.0,80.0,4.0,4030.0,32.0,4060225.0,32240.0,256.0,1808.0,696.0,5.0
1.0,697.0,6.0,2.0,2015.0,17.0,485809.0,4182.0,1394.0,1404455.0,11849.0,36.0,12.0,12090.0,102.0,4.0,4030.0,34.0,4060225.0,34255.0,289.0,290.0,697.0,6.0
1.0,698.0,1.0,2.0,2015.0,19.0,487204.0,698.0,1396.0,1406470.0,13262.0,1.0,2.0,2015.0,19.0,4.0,4030.0,38.0,4060225.0,38285.0,361.0,2028.0,698.0,1.0
1.0,699.0,2.0,2.0,2015.0,20.0,488601.0,1398.0,1398.0,1408485.0,13980.0,4.0,4.0,4030.0,40.0,4.0,4030.0,40.0,4060225.0,40300.0,400.0,2479.0,699.0,2.0
1.0,700.0,3.0,2.0,2015.0,21.0,490000.0,2100.0,1400.0,1410500.0,14700.0,9.0,6.0,6045.0,63.0,4.0,4030.0,42.0,4060225.0,42315.0,441.0,1426.0,700.0,3.0
1.0,701.0,4.0,2.0,2015.0,22.0,491401.0,2804.0,1402.0,1412515.0,15422.0,16.0,8.0,8060.0,88.0,4.0,4030.0,44.0,4060225.0,44330.0,484.0,1693.0,701.0,4.0
1.0,702.0,5.0,2.0,2015.0,23.0,492804.0,3510.0,1404.0,1414530.0,16146.0,25.0,10.0,10075.0,115.0,4.0,4030.0,46.0,4060225.0,46345.0,529.0,1626.0,702.0,5.0
1.0,703.0,6.0,2.0,2015.0,24.0,494209.0,4218.0,1406.0,1416545.0,16872.0,36.0,12.0,12090.0,144.0,4.0,4030.0,48.0,4060225.0,48360.0,576.0,236.0,703.0,6.0
1.0,704.0,1.0,2.0,2015.0,26.0,495616.0,704.0,1408.0,1418560.0,18304.0,1.0,2.0,2015.0,26.0,4.0,4030.0,52.0,4060225.0,52390.0,676.0,2508.0,704.0,1.0
1.0,705.0,2.0,2.0,2015.0,27.0,497025.0,1410.0,1410.0,1420575.0,19035.0,4.0,4.0,4030.0,54.0,4.0,4030.0,54.0,4060225.0,54405.0,729.0,2491.0,705.0,2.0
1.0,706.0,3.0,2.0,2015.0,28.0,498436.0,2118.0,1412.0,1422590.0,19768.0,9.0,6.0,6045.0,84.0,4.0,4030.0,56.0,4060225.0,56420.0,784.0,1907.0,706.0,3.0
1.0,707.0,4.0,3.0,2015.0,1.0,499849.0,2828.0,2121.0,1424605.0,707.0,16.0,12.0,8060.0,4.0,9.0,6045.0,3.0,4060225.0,2015.0,1.0,1524.0,707.0,4.0
1.0,708.0,5.0,3.0,2015.0,2.0,501264.0,3540.0,2124.0,1426620.0,1416.0,25.0,15.0,10075.0,10.0,9.0,6045.0,6.0,4060225.0,4030.0,4.0,1664.0,708.0,5.0
1.0,709.0,6.0,3.0,2015.0,3.0,502681.0,4254.0,2127.0,1428635.0,2127.0,36.0,18.0,12090.0,18.0,9.0,6045.0,9.0,4060225.0,6045.0,9.0,948.0,709.0,6.0
1.0,710.0,1.0,3.0,2015.0,5.0,504100.0,710.0,2130.0,1430650.0,3550.0,1.0,3.0,2015.0,5.0,9.0,6045.0,15.0,4060225.0,10075.0,25.0,2617.0,710.0,1.0
1.0,711.0,2.0,3.0,2015.0,6.0,505521.0,1422.0,2133.0,1432665.0,4266.0,4.0,6.0,4030.0,12.0,9.0,6045.0,18.0,4060225.0,12090.0,36.0,2325.0,711.0,2.0
1.0,712.0,3.0,3.0,2015.0,7.0,506944.0,2136.0,2136.0,1434680.0,4984.0,9.0,9.0,6045.0,21.0,9.0,6045.0,21.0,4060225.0,14105.0,49.0,2451.0,712.0,3.0
1.0,713.0,4.0,3.0,2015.0,8.0,508369.0,2852.0,2139.0,1436695.0,5704.0,16.0,12.0,8060.0,32.0,9.0,6045.0,24.0,4060225.0,16120.0,64.0,1140.0,713.0,4.0
1.0,714.0,5.0,3.0,2015.0,9.0,509796.0,3570.0,2142.0,1438710.0,6426.0,25.0,15.0,10075.0,45.0,9.0,6045.0,27.0,4060225.0,18135.0,81.0,1696.0,714.0,5.0
1.0,715.0,6.0,3.0,2015.0,10.0,511225.0,4290.0,2145.0,1440725.0,7150.0,36.0,18.0,12090.0,60.0,9.0,6045.0,30.0,4060225.0,20150.0,100.0,376.0,715.0,6.0
1.0,716.0,1.0,3.0,2015.0,12.0,512656.0,716.0,2148.0,1442740.0,8592.0,1.0,3.0,2015.0,12.0,9.0,6045.0,36.0,4060225.0,24180.0,144.0,2280.0,716.0,1.0
1.0,717.0,2.0,3.0,2015.0,13.0,514089.0,1434.0,2151.0,1444755.0,9321.0,4.0,6.0,4030.0,26.0,9.0,6045.0,39.0,4060225.0,26195.0,169.0,2007.0,717.0,2.0
1.0,718.0,3.0,3.0,2015.0,14.0,515524.0,2154.0,2154.0,1446770.0,10052.0,9.0,9.0,6045.0,42.0,9.0,6045.0,42.0,4060225.0,28210.0,196.0,1784.0,718.0,3.0
1.0,719.0,4.0,3.0,2015.0,15.0,516961.0,2876.0,2157.0,1448785.0,10785.0,16.0,12.0,8060.0,60.0,9.0,6045.0,45.0,4060225.0,30225.0,225.0,1102.0,719.0,4.0
1.0,720.0,5.0,3.0,2015.0,16.0,518400.0,3600.0,2160.0,1450800.0,11520.0,25.0,15.0,10075.0,80.0,9.0,6045.0,48.0,4060225.0,32240.0,256.0,1902.0,720.0,5.0
1.0,721.0,6.0,3.0,2015.0,17.0,519841.0,4326.0,2163.0,1452815.0,12257.0,36.0,18.0,12090.0,102.0,9.0,6045.0,51.0,4060225.0,34255.0,289.0,55.0,721.0,6.0
1.0,722.0,1.0,3.0,2015.0,19.0,521284.0,722.0,2166.0,1454830.0,13718.0,1.0,3.0,2015.0,19.0,9.0,6045.0,57.0,4060225.0,38285.0,361.0,13.0,722.0,1.0
1.0,723.0,2.0,3.0,2015.0,20.0,522729.0,1446.0,2169.0,1456845.0,14460.0,4.0,6.0,4030.0,40.0,9.0,6045.0,60.0,4060225.0,40300.0,400.0,3380.0,723.0,2.0
1.0,724.0,3.0,3.0,2015.0,21.0,524176.0,2172.0,2172.0,1458860.0,15204.0,9.0,9.0,6045.0,63.0,9.0,6045.0,63.0,4060225.0,42315.0,441.0,2690.0,724.0,3.0
1.0,725.0,4.0,3.0,2015.0,22.0,525625.0,2900.0,2175.0,1460875.0,15950.0,16.0,12.0,8060.0,88.0,9.0,6045.0,66.0,4060225.0,44330.0,484.0,1348.0,725.0,4.0
1.0,726.0,5.0,3.0,2015.0,23.0,527076.0,3630.0,2178.0,1462890.0,16698.0,25.0,15.0,10075.0,115.0,9.0,6045.0,69.0,4060225.0,46345.0,529.0,2035.0,726.0,5.0
1.0,727.0,6.0,3.0,2015.0,24.0,528529.0,4362.0,2181.0,1464905.0,17448.0,36.0,18.0,12090.0,144.0,9.0,6045.0,72.0,4060225.0,48360.0,576.0,139.0,727.0,6.0
1.0,728.0,7.0,3.0,2015.0,25.0,529984.0,5096.0,2184.0,1466920.0,18200.0,49.0,21.0,14105.0,175.0,9.0,6045.0,75.0,4060225.0,50375.0,625.0,20.0,728.0,7.0
1.0,729.0,1.0,3.0,2015.0,26.0,531441.0,729.0,2187.0,1468935.0,18954.0,1.0,3.0,2015.0,26.0,9.0,6045.0,78.0,4060225.0,52390.0,676.0,2044.0,729.0,1.0
1.0,730.0,2.0,3.0,2015.0,27.0,532900.0,1460.0,2190.0,1470950.0,19710.0,4.0,6.0,4030.0,54.0,9.0,6045.0,81.0,4060225.0,54405.0,729.0,2024.0,730.0,2.0
1.0,731.0,3.0,3.0,2015.0,28.0,534361.0,2193.0,2193.0,1472965.0,20468.0,9.0,9.0,6045.0,84.0,9.0,6045.0,84.0,4060225.0,56420.0,784.0,1455.0,731.0,3.0
1.0,732.0,4.0,3.0,2015.0,29.0,535824.0,2928.0,2196.0,1474980.0,21228.0,16.0,12.0,8060.0,116.0,9.0,6045.0,87.0,4060225.0,58435.0,841.0,1354.0,732.0,4.0
1.0,733.0,5.0,3.0,2015.0,30.0,537289.0,3665.0,2199.0,1476995.0,21990.0,25.0,15.0,10075.0,150.0,9.0,6045.0,90.0,4060225.0,60450.0,900.0,1310.0,733.0,5.0
1.0,734.0,6.0,3.0,2015.0,31.0,538756.0,4404.0,2202.0,1479010.0,22754.0,36.0,18.0,12090.0,186.0,9.0,6045.0,93.0,4060225.0,62465.0,961.0,275.0,734.0,6.0
1.0,735.0,1.0,4.0,2015.0,2.0,540225.0,735.0,2940.0,1481025.0,1470.0,1.0,4.0,2015.0,2.0,16.0,8060.0,8.0,4060225.0,4030.0,4.0,2424.0,735.0,1.0
1.0,736.0,2.0,4.0,2015.0,3.0,541696.0,1472.0,2944.0,1483040.0,2208.0,4.0,8.0,4030.0,6.0,16.0,8060.0,12.0,4060225.0,6045.0,9.0,2985.0,736.0,2.0
1.0,737.0,3.0,4.0,2015.0,4.0,543169.0,2211.0,2948.0,1485055.0,2948.0,9.0,12.0,6045.0,12.0,16.0,8060.0,16.0,4060225.0,8060.0,16.0,2014.0,737.0,3.0
1.0,738.0,4.0,4.0,2015.0,5.0,544644.0,2952.0,2952.0,1487070.0,3690.0,16.0,16.0,8060.0,20.0,16.0,8060.0,20.0,4060225.0,10075.0,25.0,1105.0,738.0,4.0
1.0,739.0,5.0,4.0,2015.0,6.0,546121.0,3695.0,2956.0,1489085.0,4434.0,25.0,20.0,10075.0,30.0,16.0,8060.0,24.0,4060225.0,12090.0,36.0,1524.0,739.0,5.0
1.0,740.0,6.0,4.0,2015.0,7.0,547600.0,4440.0,2960.0,1491100.0,5180.0,36.0,24.0,12090.0,42.0,16.0,8060.0,28.0,4060225.0,14105.0,49.0,378.0,740.0,6.0
1.0,741.0,1.0,4.0,2015.0,9.0,549081.0,741.0,2964.0,1493115.0,6669.0,1.0,4.0,2015.0,9.0,16.0,8060.0,36.0,4060225.0,18135.0,81.0,2491.0,741.0,1.0
1.0,742.0,2.0,4.0,2015.0,10.0,550564.0,1484.0,2968.0,1495130.0,7420.0,4.0,8.0,4030.0,20.0,16.0,8060.0,40.0,4060225.0,20150.0,100.0,2830.0,742.0,2.0
1.0,743.0,3.0,4.0,2015.0,11.0,552049.0,2229.0,2972.0,1497145.0,8173.0,9.0,12.0,6045.0,33.0,16.0,8060.0,44.0,4060225.0,22165.0,121.0,2155.0,743.0,3.0
1.0,744.0,4.0,4.0,2015.0,12.0,553536.0,2976.0,2976.0,1499160.0,8928.0,16.0,16.0,8060.0,48.0,16.0,8060.0,48.0,4060225.0,24180.0,144.0,2017.0,744.0,4.0
1.0,745.0,5.0,4.0,2015.0,13.0,555025.0,3725.0,2980.0,1501175.0,9685.0,25.0,20.0,10075.0,65.0,16.0,8060.0,52.0,4060225.0,26195.0,169.0,27.0,745.0,5.0
1.0,746.0,1.0,4.0,2015.0,16.0,556516.0,746.0,2984.0,1503190.0,11936.0,1.0,4.0,2015.0,16.0,16.0,8060.0,64.0,4060225.0,32240.0,256.0,3150.0,746.0,1.0
1.0,747.0,2.0,4.0,2015.0,17.0,558009.0,1494.0,2988.0,1505205.0,12699.0,4.0,8.0,4030.0,34.0,16.0,8060.0,68.0,4060225.0,34255.0,289.0,2383.0,747.0,2.0
1.0,748.0,3.0,4.0,2015.0,18.0,559504.0,2244.0,2992.0,1507220.0,13464.0,9.0,12.0,6045.0,54.0,16.0,8060.0,72.0,4060225.0,36270.0,324.0,2824.0,748.0,3.0
1.0,749.0,4.0,4.0,2015.0,19.0,561001.0,2996.0,2996.0,1509235.0,14231.0,16.0,16.0,8060.0,76.0,16.0,8060.0,76.0,4060225.0,38285.0,361.0,1876.0,749.0,4.0
1.0,750.0,5.0,4.0,2015.0,20.0,562500.0,3750.0,3000.0,1511250.0,15000.0,25.0,20.0,10075.0,100.0,16.0,8060.0,80.0,4060225.0,40300.0,400.0,2054.0,750.0,5.0
1.0,751.0,6.0,4.0,2015.0,21.0,564001.0,4506.0,3004.0,1513265.0,15771.0,36.0,24.0,12090.0,126.0,16.0,8060.0,84.0,4060225.0,42315.0,441.0,321.0,751.0,6.0
1.0,752.0,1.0,4.0,2015.0,23.0,565504.0,752.0,3008.0,1515280.0,17296.0,1.0,4.0,2015.0,23.0,16.0,8060.0,92.0,4060225.0,46345.0,529.0,2384.0,752.0,1.0
1.0,753.0,2.0,4.0,2015.0,24.0,567009.0,1506.0,3012.0,1517295.0,18072.0,4.0,8.0,4030.0,48.0,16.0,8060.0,96.0,4060225.0,48360.0,576.0,2472.0,753.0,2.0
1.0,754.0,3.0,4.0,2015.0,25.0,568516.0,2262.0,3016.0,1519310.0,18850.0,9.0,12.0,6045.0,75.0,16.0,8060.0,100.0,4060225.0,50375.0,625.0,1881.0,754.0,3.0
1.0,755.0,4.0,4.0,2015.0,26.0,570025.0,3020.0,3020.0,1521325.0,19630.0,16.0,16.0,8060.0,104.0,16.0,8060.0,104.0,4060225.0,52390.0,676.0,1816.0,755.0,4.0
1.0,756.0,5.0,4.0,2015.0,27.0,571536.0,3780.0,3024.0,1523340.0,20412.0,25.0,20.0,10075.0,135.0,16.0,8060.0,108.0,4060225.0,54405.0,729.0,1361.0,756.0,5.0
1.0,757.0,6.0,4.0,2015.0,28.0,573049.0,4542.0,3028.0,1525355.0,21196.0,36.0,24.0,12090.0,168.0,16.0,8060.0,112.0,4060225.0,56420.0,784.0,314.0,757.0,6.0
1.0,758.0,1.0,4.0,2015.0,30.0,574564.0,758.0,3032.0,1527370.0,22740.0,1.0,4.0,2015.0,30.0,16.0,8060.0,120.0,4060225.0,60450.0,900.0,3309.0,758.0,1.0
1.0,759.0,2.0,5.0,2015.0,1.0,576081.0,1518.0,3795.0,1529385.0,759.0,4.0,10.0,4030.0,2.0,25.0,10075.0,5.0,4060225.0,2015.0,1.0,1948.0,759.0,2.0
1.0,760.0,3.0,5.0,2015.0,2.0,577600.0,2280.0,3800.0,1531400.0,1520.0,9.0,15.0,6045.0,6.0,25.0,10075.0,10.0,4060225.0,4030.0,4.0,1722.0,760.0,3.0
1.0,761.0,4.0,5.0,2015.0,3.0,579121.0,3044.0,3805.0,1533415.0,2283.0,16.0,20.0,8060.0,12.0,25.0,10075.0,15.0,4060225.0,6045.0,9.0,1520.0,761.0,4.0
1.0,762.0,5.0,5.0,2015.0,4.0,580644.0,3810.0,3810.0,1535430.0,3048.0,25.0,25.0,10075.0,20.0,25.0,10075.0,20.0,4060225.0,8060.0,16.0,2232.0,762.0,5.0
1.0,763.0,6.0,5.0,2015.0,5.0,582169.0,4578.0,3815.0,1537445.0,3815.0,36.0,30.0,12090.0,30.0,25.0,10075.0,25.0,4060225.0,10075.0,25.0,497.0,763.0,6.0
1.0,764.0,1.0,5.0,2015.0,7.0,583696.0,764.0,3820.0,1539460.0,5348.0,1.0,5.0,2015.0,7.0,25.0,10075.0,35.0,4060225.0,14105.0,49.0,2037.0,764.0,1.0
1.0,765.0,2.0,5.0,2015.0,8.0,585225.0,1530.0,3825.0,1541475.0,6120.0,4.0,10.0,4030.0,16.0,25.0,10075.0,40.0,4060225.0,16120.0,64.0,2246.0,765.0,2.0
1.0,766.0,3.0,5.0,2015.0,9.0,586756.0,2298.0,3830.0,1543490.0,6894.0,9.0,15.0,6045.0,27.0,25.0,10075.0,45.0,4060225.0,18135.0,81.0,1447.0,766.0,3.0
1.0,767.0,4.0,5.0,2015.0,10.0,588289.0,3068.0,3835.0,1545505.0,7670.0,16.0,20.0,8060.0,40.0,25.0,10075.0,50.0,4060225.0,20150.0,100.0,1478.0,767.0,4.0
1.0,768.0,5.0,5.0,2015.0,11.0,589824.0,3840.0,3840.0,1547520.0,8448.0,25.0,25.0,10075.0,55.0,25.0,10075.0,55.0,4060225.0,22165.0,121.0,1631.0,768.0,5.0
1.0,769.0,6.0,5.0,2015.0,12.0,591361.0,4614.0,3845.0,1549535.0,9228.0,36.0,30.0,12090.0,72.0,25.0,10075.0,60.0,4060225.0,24180.0,144.0,128.0,769.0,6.0
1.0,770.0,1.0,5.0,2015.0,14.0,592900.0,770.0,3850.0,1551550.0,10780.0,1.0,5.0,2015.0,14.0,25.0,10075.0,70.0,4060225.0,28210.0,196.0,2102.0,770.0,1.0
1.0,771.0,2.0,5.0,2015.0,15.0,594441.0,1542.0,3855.0,1553565.0,11565.0,4.0,10.0,4030.0,30.0,25.0,10075.0,75.0,4060225.0,30225.0,225.0,2114.0,771.0,2.0
1.0,772.0,3.0,5.0,2015.0,16.0,595984.0,2316.0,3860.0,1555580.0,12352.0,9.0,15.0,6045.0,48.0,25.0,10075.0,80.0,4060225.0,32240.0,256.0,1964.0,772.0,3.0
1.0,773.0,4.0,5.0,2015.0,17.0,597529.0,3092.0,3865.0,1557595.0,13141.0,16.0,20.0,8060.0,68.0,25.0,10075.0,85.0,4060225.0,34255.0,289.0,1427.0,773.0,4.0
1.0,774.0,5.0,5.0,2015.0,18.0,599076.0,3870.0,3870.0,1559610.0,13932.0,25.0,25.0,10075.0,90.0,25.0,10075.0,90.0,4060225.0,36270.0,324.0,1416.0,774.0,5.0
1.0,775.0,6.0,5.0,2015.0,19.0,600625.0,4650.0,3875.0,1561625.0,14725.0,36.0,30.0,12090.0,114.0,25.0,10075.0,95.0,4060225.0,38285.0,361.0,319.0,775.0,6.0
1.0,776.0,1.0,5.0,2015.0,21.0,602176.0,776.0,3880.0,1563640.0,16296.0,1.0,5.0,2015.0,21.0,25.0,10075.0,105.0,4060225.0,42315.0,441.0,2147.0,776.0,1.0
1.0,777.0,2.0,5.0,2015.0,22.0,603729.0,1554.0,3885.0,1565655.0,17094.0,4.0,10.0,4030.0,44.0,25.0,10075.0,110.0,4060225.0,44330.0,484.0,1925.0,777.0,2.0
1.0,778.0,3.0,5.0,2015.0,23.0,605284.0,2334.0,3890.0,1567670.0,17894.0,9.0,15.0,6045.0,69.0,25.0,10075.0,115.0,4060225.0,46345.0,529.0,1668.0,778.0,3.0
