r_date,date,day_of_week,brand,cnt
2014-01-20,363.0,5.0,6,429.0
2014-01-20,363.0,5.0,7,724.0
2014-01-20,363.0,5.0,8,25.0
2014-01-20,363.0,5.0,9,1131.0
2014-01-20,363.0,5.0,10,919.0
2014-01-21,364.0,6.0,1,91.0
2014-01-21,364.0,6.0,2,96.0
2014-01-21,364.0,6.0,3,127.0
2014-01-21,364.0,6.0,4,42.0
2014-01-21,364.0,6.0,6,75.0
2014-01-21,364.0,6.0,7,31.0
2014-01-21,364.0,6.0,9,149.0
2014-01-21,364.0,6.0,10,75.0
2014-01-22,365.0,7.0,1,367.0
2014-01-22,365.0,7.0,2,139.0
2014-01-22,365.0,7.0,3,275.0
2014-01-22,365.0,7.0,4,311.0
2014-01-22,365.0,7.0,6,140.0
2014-01-22,365.0,7.0,7,108.0
2014-01-22,365.0,7.0,8,27.0
2014-01-22,365.0,7.0,9,503.0
2014-01-22,365.0,7.0,10,627.0
2014-01-23,366.0,1.0,1,919.0
2014-01-23,366.0,1.0,2,643.0
2014-01-23,366.0,1.0,3,329.0
2014-01-23,366.0,1.0,4,895.0
2014-01-23,366.0,1.0,6,304.0
2014-01-23,366.0,1.0,7,200.0
2014-01-23,366.0,1.0,8,74.0
2014-01-23,366.0,1.0,9,976.0
2014-01-23,366.0,1.0,10,899.0
2014-01-24,367.0,2.0,1,696.0
2014-01-24,367.0,2.0,2,804.0
2014-01-24,367.0,2.0,3,348.0
2014-01-24,367.0,2.0,4,1119.0
2014-01-24,367.0,2.0,6,294.0
2014-01-24,367.0,2.0,7,250.0
2014-01-24,367.0,2.0,8,31.0
2014-01-24,367.0,2.0,9,759.0
2014-01-24,367.0,2.0,10,998.0
2014-01-25,368.0,3.0,1,254.0
2014-01-25,368.0,3.0,2,360.0
2014-01-25,368.0,3.0,3,177.0
2014-01-25,368.0,3.0,4,394.0
2014-01-25,368.0,3.0,6,145.0
2014-01-25,368.0,3.0,7,58.0
2014-01-25,368.0,3.0,8,57.0
2014-01-25,368.0,3.0,9,681.0
2014-01-25,368.0,3.0,10,629.0
2014-01-26,369.0,4.0,1,22.0
2014-01-26,369.0,4.0,2,24.0
2014-01-26,369.0,4.0,3,70.0
2014-01-26,369.0,4.0,4,77.0
2014-01-26,369.0,4.0,6,4.0
2014-01-26,369.0,4.0,7,46.0
2014-01-26,369.0,4.0,9,55.0
2014-01-26,369.0,4.0,10,55.0
2014-01-27,370.0,6.0,7,31.0
2014-01-31,371.0,3.0,6,5.0
2014-01-31,371.0,3.0,10,23.0
2014-02-01,372.0,4.0,2,24.0
2014-02-02,373.0,5.0,1,919.0
2014-02-02,373.0,5.0,2,412.0
2014-02-02,373.0,5.0,3,355.0
2014-02-02,373.0,5.0,4,1081.0
2014-02-02,373.0,5.0,6,221.0
2014-02-02,373.0,5.0,7,225.0
2014-02-02,373.0,5.0,8,74.0
2014-02-02,373.0,5.0,9,786.0
2014-02-02,373.0,5.0,10,1198.0
2014-02-03,374.0,6.0,1,665.0
2014-02-03,374.0,6.0,2,322.0
2014-02-03,374.0,6.0,3,317.0
2014-02-03,374.0,6.0,4,993.0
2014-02-03,374.0,6.0,6,276.0
2014-02-03,374.0,6.0,7,250.0
2014-02-03,374.0,6.0,9,610.0
2014-02-03,374.0,6.0,10,599.0
2014-02-04,375.0,7.0,6,10.0
2014-02-05,376.0,1.0,1,1113.0
2014-02-05,376.0,1.0,2,309.0
2014-02-05,376.0,1.0,3,253.0
2014-02-05,376.0,1.0,4,1064.0
2014-02-05,376.0,1.0,6,253.0
2014-02-05,376.0,1.0,7,324.0
2014-02-05,376.0,1.0,8,98.0
2014-02-05,376.0,1.0,9,809.0
2014-02-05,376.0,1.0,10,599.0
2014-02-06,377.0,2.0,1,937.0
2014-02-06,377.0,2.0,2,225.0
2014-02-06,377.0,2.0,3,317.0
2014-02-06,377.0,2.0,4,824.0
2014-02-06,377.0,2.0,6,236.0
2014-02-06,377.0,2.0,7,218.0
2014-02-06,377.0,2.0,8,92.0
2014-02-06,377.0,2.0,9,446.0
2014-02-06,377.0,2.0,10,499.0
2014-02-07,378.0,3.0,1,621.0
2014-02-07,378.0,3.0,2,210.0
2014-02-07,378.0,3.0,3,266.0
2014-02-07,378.0,3.0,4,769.0
2014-02-07,378.0,3.0,6,177.0
2014-02-07,378.0,3.0,7,349.0
2014-02-07,378.0,3.0,8,115.0
2014-02-07,378.0,3.0,9,347.0
2014-02-07,378.0,3.0,10,396.0
2014-02-08,379.0,4.0,1,288.0
2014-02-08,379.0,4.0,2,165.0
2014-02-08,379.0,4.0,3,116.0
2014-02-08,379.0,4.0,4,589.0
2014-02-08,379.0,4.0,6,97.0
2014-02-08,379.0,4.0,7,114.0
2014-02-08,379.0,4.0,8,45.0
2014-02-08,379.0,4.0,9,360.0
2014-02-08,379.0,4.0,10,329.0
2014-02-09,380.0,5.0,1,387.0
2014-02-09,380.0,5.0,2,206.0
2014-02-09,380.0,5.0,3,177.0
2014-02-09,380.0,5.0,4,406.0
2014-02-09,380.0,5.0,6,212.0
2014-02-09,380.0,5.0,7,225.0
2014-02-09,380.0,5.0,8,74.0
2014-02-09,380.0,5.0,9,440.0
2014-02-09,380.0,5.0,10,339.0
2014-02-10,381.0,6.0,2,32.0
2014-02-10,381.0,6.0,3,95.0
2014-02-10,381.0,6.0,4,42.0
2014-02-10,381.0,6.0,6,29.0
2014-02-10,381.0,6.0,7,31.0
2014-02-10,381.0,6.0,9,30.0
2014-02-10,381.0,6.0,10,75.0
2014-02-11,382.0,7.0,2,28.0
2014-02-11,382.0,7.0,4,18.0
2014-02-12,383.0,1.0,1,508.0
2014-02-12,383.0,1.0,2,180.0
2014-02-12,383.0,1.0,3,177.0
2014-02-12,383.0,1.0,4,760.0
2014-02-12,383.0,1.0,6,147.0
2014-02-12,383.0,1.0,7,50.0
2014-02-12,383.0,1.0,8,25.0
2014-02-12,383.0,1.0,9,274.0
2014-02-12,383.0,1.0,10,260.0
2014-02-13,384.0,2.0,1,393.0
2014-02-13,384.0,2.0,2,193.0
2014-02-13,384.0,2.0,3,158.0
2014-02-13,384.0,2.0,4,824.0
2014-02-13,384.0,2.0,6,132.0
2014-02-13,384.0,2.0,7,156.0
2014-02-13,384.0,2.0,9,283.0
2014-02-13,384.0,2.0,10,275.0
2014-02-14,385.0,3.0,1,339.0
2014-02-14,385.0,3.0,2,180.0
2014-02-14,385.0,3.0,3,89.0
2014-02-14,385.0,3.0,4,591.0
2014-02-14,385.0,3.0,6,172.0
2014-02-14,385.0,3.0,7,146.0
2014-02-14,385.0,3.0,9,361.0
2014-02-14,385.0,3.0,10,419.0
2014-02-15,386.0,4.0,1,421.0
2014-02-15,386.0,4.0,2,94.0
2014-02-15,386.0,4.0,3,139.0
2014-02-15,386.0,4.0,4,387.0
2014-02-15,386.0,4.0,6,156.0
2014-02-15,386.0,4.0,7,229.0
2014-02-15,386.0,4.0,9,316.0
2014-02-15,386.0,4.0,10,366.0
2014-02-16,387.0,5.0,1,484.0
2014-02-16,387.0,5.0,2,103.0
2014-02-16,387.0,5.0,3,177.0
2014-02-16,387.0,5.0,4,507.0
2014-02-16,387.0,5.0,6,203.0
2014-02-16,387.0,5.0,7,225.0
2014-02-16,387.0,5.0,8,25.0
2014-02-16,387.0,5.0,9,286.0
2014-02-16,387.0,5.0,10,419.0
2014-02-17,388.0,6.0,4,63.0
2014-02-17,388.0,6.0,6,58.0
2014-02-17,388.0,6.0,7,31.0
2014-02-17,388.0,6.0,9,89.0
2014-02-17,388.0,6.0,10,50.0
2014-02-19,389.0,1.0,1,266.0
2014-02-19,389.0,1.0,2,180.0
2014-02-19,389.0,1.0,3,152.0
2014-02-19,389.0,1.0,4,558.0
2014-02-19,389.0,1.0,6,152.0
2014-02-19,389.0,1.0,7,225.0
2014-02-19,389.0,1.0,8,25.0
2014-02-19,389.0,1.0,9,393.0
2014-02-19,389.0,1.0,10,539.0
2014-02-20,390.0,2.0,1,242.0
2014-02-20,390.0,2.0,2,515.0
2014-02-20,390.0,2.0,3,602.0
2014-02-20,390.0,2.0,4,972.0
2014-02-20,390.0,2.0,6,541.0
2014-02-20,390.0,2.0,7,655.0
2014-02-20,390.0,2.0,8,61.0
2014-02-20,390.0,2.0,9,699.0
2014-02-20,390.0,2.0,10,549.0
2014-02-21,391.0,3.0,1,367.0
2014-02-21,391.0,3.0,2,330.0
2014-02-21,391.0,3.0,3,266.0
2014-02-21,391.0,3.0,4,670.0
2014-02-21,391.0,3.0,6,274.0
2014-02-21,391.0,3.0,7,349.0
2014-02-21,391.0,3.0,9,514.0
2014-02-21,391.0,3.0,10,466.0
2014-02-22,392.0,4.0,1,266.0
2014-02-22,392.0,4.0,2,118.0
2014-02-22,392.0,4.0,3,209.0
2014-02-22,392.0,4.0,4,480.0
2014-02-22,392.0,4.0,6,182.0
2014-02-22,392.0,4.0,7,229.0
2014-02-22,392.0,4.0,9,316.0
2014-02-22,392.0,4.0,10,293.0
2014-02-23,393.0,5.0,1,411.0
2014-02-23,393.0,5.0,2,154.0
2014-02-23,393.0,5.0,3,228.0
2014-02-23,393.0,5.0,4,389.0
2014-02-23,393.0,5.0,6,166.0
2014-02-23,393.0,5.0,7,275.0
2014-02-23,393.0,5.0,8,25.0
2014-02-23,393.0,5.0,9,369.0
2014-02-23,393.0,5.0,10,200.0
2014-02-24,394.0,6.0,1,121.0
2014-02-24,394.0,6.0,2,32.0
2014-02-24,394.0,6.0,4,21.0
2014-02-24,394.0,6.0,6,40.0
2014-02-24,394.0,6.0,9,104.0
2014-02-24,394.0,6.0,10,50.0
2014-02-25,395.0,7.0,2,28.0
2014-02-25,395.0,7.0,6,15.0
2014-02-26,396.0,1.0,1,339.0
2014-02-26,396.0,1.0,2,77.0
2014-02-26,396.0,1.0,3,101.0
2014-02-26,396.0,1.0,4,558.0
2014-02-26,396.0,1.0,6,189.0
2014-02-26,396.0,1.0,7,200.0
2014-02-26,396.0,1.0,8,49.0
2014-02-26,396.0,1.0,9,321.0
2014-02-26,396.0,1.0,10,280.0
2014-02-27,397.0,2.0,1,363.0
2014-02-27,397.0,2.0,2,193.0
2014-02-27,397.0,2.0,3,63.0
2014-02-27,397.0,2.0,4,803.0
2014-02-27,397.0,2.0,6,150.0
2014-02-27,397.0,2.0,7,156.0
2014-02-27,397.0,2.0,8,31.0
2014-02-27,397.0,2.0,9,387.0
2014-02-27,397.0,2.0,10,250.0
2014-02-28,398.0,3.0,1,508.0
2014-02-28,398.0,3.0,2,90.0
2014-02-28,398.0,3.0,3,148.0
2014-02-28,398.0,3.0,4,513.0
2014-02-28,398.0,3.0,6,172.0
2014-02-28,398.0,3.0,7,379.0
2014-02-28,398.0,3.0,8,29.0
2014-02-28,398.0,3.0,9,333.0
2014-02-28,398.0,3.0,10,303.0
2014-03-01,399.0,4.0,1,377.0
2014-03-01,399.0,4.0,2,94.0
2014-03-01,399.0,4.0,3,93.0
2014-03-01,399.0,4.0,4,387.0
2014-03-01,399.0,4.0,6,161.0
2014-03-01,399.0,4.0,7,137.0
2014-03-01,399.0,4.0,9,262.0
2014-03-01,399.0,4.0,10,293.0
2014-03-02,400.0,5.0,1,194.0
2014-03-02,400.0,5.0,2,154.0
2014-03-02,400.0,5.0,3,76.0
2014-03-02,400.0,5.0,4,304.0
2014-03-02,400.0,5.0,6,189.0
2014-03-02,400.0,5.0,7,75.0
2014-03-02,400.0,5.0,9,310.0
2014-03-02,400.0,5.0,10,339.0
2014-03-03,401.0,6.0,3,95.0
2014-03-03,401.0,6.0,4,127.0
2014-03-03,401.0,6.0,6,52.0
2014-03-03,401.0,6.0,7,31.0
2014-03-03,401.0,6.0,9,30.0
2014-03-03,401.0,6.0,10,50.0
2014-03-05,402.0,1.0,1,411.0
2014-03-05,402.0,1.0,2,180.0
2014-03-05,402.0,1.0,3,228.0
2014-03-05,402.0,1.0,4,541.0
2014-03-05,402.0,1.0,6,212.0
2014-03-05,402.0,1.0,7,125.0
2014-03-05,402.0,1.0,8,25.0
2014-03-05,402.0,1.0,9,559.0
2014-03-05,402.0,1.0,10,419.0
2014-03-06,403.0,2.0,1,363.0
2014-03-06,403.0,2.0,2,161.0
2014-03-06,403.0,2.0,3,158.0
2014-03-06,403.0,2.0,4,549.0
2014-03-06,403.0,2.0,6,225.0
2014-03-06,403.0,2.0,7,125.0
2014-03-06,403.0,2.0,9,521.0
2014-03-06,403.0,2.0,10,399.0
2014-03-07,404.0,3.0,1,310.0
2014-03-07,404.0,3.0,2,150.0
2014-03-07,404.0,3.0,3,266.0
2014-03-07,404.0,3.0,4,591.0
2014-03-07,404.0,3.0,6,183.0
2014-03-07,404.0,3.0,7,233.0
2014-03-07,404.0,3.0,8,57.0
2014-03-07,404.0,3.0,9,264.0
2014-03-07,404.0,3.0,10,419.0
2014-03-08,405.0,4.0,1,266.0
2014-03-08,405.0,4.0,2,118.0
2014-03-08,405.0,4.0,3,139.0
2014-03-08,405.0,4.0,4,387.0
2014-03-08,405.0,4.0,6,148.0
2014-03-08,405.0,4.0,7,206.0
2014-03-08,405.0,4.0,8,23.0
2014-03-08,405.0,4.0,9,251.0
2014-03-08,405.0,4.0,10,311.0
2014-03-09,406.0,5.0,1,266.0
2014-03-09,406.0,5.0,2,154.0
2014-03-09,406.0,5.0,3,51.0
2014-03-09,406.0,5.0,4,338.0
2014-03-09,406.0,5.0,6,166.0
2014-03-09,406.0,5.0,7,125.0
2014-03-09,406.0,5.0,9,333.0
2014-03-09,406.0,5.0,10,180.0
2014-03-10,407.0,6.0,1,30.0
2014-03-10,407.0,6.0,2,64.0
2014-03-10,407.0,6.0,3,32.0
2014-03-10,407.0,6.0,4,63.0
2014-03-10,407.0,6.0,6,46.0
2014-03-10,407.0,6.0,7,31.0
2014-03-10,407.0,6.0,9,60.0
2014-03-10,407.0,6.0,10,25.0
2014-03-12,408.0,1.0,1,387.0
2014-03-12,408.0,1.0,2,206.0
2014-03-12,408.0,1.0,3,279.0
2014-03-12,408.0,1.0,4,625.0
2014-03-12,408.0,1.0,6,189.0
2014-03-12,408.0,1.0,7,150.0
2014-03-12,408.0,1.0,9,369.0
2014-03-12,408.0,1.0,10,379.0
2014-03-13,409.0,2.0,1,635.0
2014-03-13,409.0,2.0,2,193.0
2014-03-13,409.0,2.0,3,380.0
2014-03-13,409.0,2.0,4,824.0
2014-03-13,409.0,2.0,6,259.0
2014-03-13,409.0,2.0,7,218.0
2014-03-13,409.0,2.0,8,31.0
2014-03-13,409.0,2.0,9,387.0
2014-03-13,409.0,2.0,10,624.0
2014-03-14,410.0,3.0,1,282.0
2014-03-14,410.0,3.0,2,210.0
2014-03-14,410.0,3.0,3,118.0
2014-03-14,410.0,3.0,4,434.0
2014-03-14,410.0,3.0,6,140.0
2014-03-14,410.0,3.0,7,204.0
2014-03-14,410.0,3.0,9,444.0
2014-03-14,410.0,3.0,10,443.0
2014-03-15,411.0,4.0,1,200.0
2014-03-15,411.0,4.0,2,118.0
2014-03-15,411.0,4.0,3,139.0
2014-03-15,411.0,4.0,4,232.0
2014-03-15,411.0,4.0,6,156.0
2014-03-15,411.0,4.0,7,206.0
2014-03-15,411.0,4.0,8,23.0
2014-03-15,411.0,4.0,9,306.0
2014-03-15,411.0,4.0,10,311.0
2014-03-16,412.0,5.0,1,290.0
2014-03-16,412.0,5.0,2,154.0
2014-03-16,412.0,5.0,3,152.0
2014-03-16,412.0,5.0,4,372.0
2014-03-16,412.0,5.0,6,194.0
2014-03-16,412.0,5.0,7,75.0
2014-03-16,412.0,5.0,8,49.0
2014-03-16,412.0,5.0,9,405.0
2014-03-16,412.0,5.0,10,200.0
2014-03-17,413.0,6.0,1,91.0
2014-03-17,413.0,6.0,2,32.0
2014-03-17,413.0,6.0,3,63.0
2014-03-17,413.0,6.0,4,42.0
2014-03-17,413.0,6.0,6,52.0
2014-03-17,413.0,6.0,9,89.0
2014-03-17,413.0,6.0,10,75.0
2014-03-18,414.0,7.0,7,27.0
2014-03-19,415.0,1.0,1,314.0
2014-03-19,415.0,1.0,2,180.0
2014-03-19,415.0,1.0,3,177.0
2014-03-19,415.0,1.0,4,473.0
2014-03-19,415.0,1.0,6,170.0
2014-03-19,415.0,1.0,7,200.0
2014-03-19,415.0,1.0,9,405.0
2014-03-19,415.0,1.0,10,359.0
2014-03-20,416.0,2.0,1,363.0
2014-03-20,416.0,2.0,2,322.0
2014-03-20,416.0,2.0,3,95.0
2014-03-20,416.0,2.0,4,528.0
2014-03-20,416.0,2.0,6,207.0
2014-03-20,416.0,2.0,7,94.0
2014-03-20,416.0,2.0,9,536.0
2014-03-20,416.0,2.0,10,200.0
2014-03-21,417.0,3.0,1,254.0
2014-03-21,417.0,3.0,2,480.0
2014-03-21,417.0,3.0,3,384.0
2014-03-21,417.0,3.0,4,828.0
2014-03-21,417.0,3.0,6,527.0
2014-03-21,417.0,3.0,7,670.0
2014-03-21,417.0,3.0,8,57.0
2014-03-21,417.0,3.0,9,736.0
2014-03-21,417.0,3.0,10,443.0
2014-03-22,418.0,4.0,1,200.0
2014-03-22,418.0,4.0,2,189.0
2014-03-22,418.0,4.0,3,93.0
2014-03-22,418.0,4.0,4,263.0
2014-03-22,418.0,4.0,6,152.0
2014-03-22,418.0,4.0,7,229.0
2014-03-22,418.0,4.0,8,23.0
2014-03-22,418.0,4.0,9,306.0
2014-03-22,418.0,4.0,10,348.0
2014-03-23,419.0,5.0,1,314.0
2014-03-23,419.0,5.0,2,283.0
2014-03-23,419.0,5.0,3,203.0
2014-03-23,419.0,5.0,4,558.0
2014-03-23,419.0,5.0,6,230.0
2014-03-23,419.0,5.0,7,125.0
2014-03-23,419.0,5.0,9,512.0
2014-03-23,419.0,5.0,10,719.0
2014-03-24,420.0,6.0,2,64.0
2014-03-24,420.0,6.0,4,42.0
2014-03-24,420.0,6.0,6,63.0
2014-03-24,420.0,6.0,9,104.0
2014-03-24,420.0,6.0,10,25.0
2014-03-25,421.0,7.0,6,5.0
2014-03-26,422.0,1.0,1,411.0
2014-03-26,422.0,1.0,2,154.0
2014-03-26,422.0,1.0,3,127.0
2014-03-26,422.0,1.0,4,406.0
2014-03-26,422.0,1.0,6,161.0
2014-03-26,422.0,1.0,7,200.0
2014-03-26,422.0,1.0,9,345.0
2014-03-26,422.0,1.0,10,419.0
2014-03-27,423.0,2.0,1,393.0
2014-03-27,423.0,2.0,2,96.0
2014-03-27,423.0,2.0,3,348.0
2014-03-27,423.0,2.0,4,380.0
2014-03-27,423.0,2.0,6,207.0
2014-03-27,423.0,2.0,7,156.0
2014-03-27,423.0,2.0,9,432.0
2014-03-27,423.0,2.0,10,424.0
2014-03-28,424.0,3.0,1,226.0
2014-03-28,424.0,3.0,2,210.0
2014-03-28,424.0,3.0,3,89.0
2014-03-28,424.0,3.0,4,611.0
2014-03-28,424.0,3.0,6,194.0
2014-03-28,424.0,3.0,7,175.0
2014-03-28,424.0,3.0,8,29.0
2014-03-28,424.0,3.0,9,403.0
2014-03-28,424.0,3.0,10,280.0
2014-03-29,425.0,4.0,1,244.0
2014-03-29,425.0,4.0,2,165.0
2014-03-29,425.0,4.0,3,116.0
2014-03-29,425.0,4.0,4,465.0
2014-03-29,425.0,4.0,6,165.0
2014-03-29,425.0,4.0,7,320.0
2014-03-29,425.0,4.0,9,251.0
2014-03-29,425.0,4.0,10,366.0
2014-03-30,426.0,5.0,1,339.0
2014-03-30,426.0,5.0,2,206.0
2014-03-30,426.0,5.0,3,127.0
2014-03-30,426.0,5.0,4,287.0
2014-03-30,426.0,5.0,6,184.0
2014-03-30,426.0,5.0,7,200.0
2014-03-30,426.0,5.0,9,369.0
2014-03-30,426.0,5.0,10,359.0
2014-03-31,427.0,6.0,2,32.0
2014-03-31,427.0,6.0,10,25.0
2014-04-01,428.0,7.0,10,22.0
2014-04-02,429.0,1.0,4,34.0
2014-04-02,429.0,1.0,6,5.0
2014-04-02,429.0,1.0,9,12.0
2014-04-03,430.0,2.0,1,363.0
2014-04-03,430.0,2.0,2,225.0
2014-04-03,430.0,2.0,3,317.0
2014-04-03,430.0,2.0,4,781.0
2014-04-03,430.0,2.0,6,305.0
2014-04-03,430.0,2.0,7,125.0
2014-04-03,430.0,2.0,8,92.0
2014-04-03,430.0,2.0,9,580.0
2014-04-03,430.0,2.0,10,674.0
2014-04-04,431.0,3.0,1,226.0
2014-04-04,431.0,3.0,2,210.0
2014-04-04,431.0,3.0,3,207.0
2014-04-04,431.0,3.0,4,710.0
2014-04-04,431.0,3.0,6,210.0
2014-04-04,431.0,3.0,7,262.0
2014-04-04,431.0,3.0,9,611.0
2014-04-04,431.0,3.0,10,443.0
2014-04-05,432.0,4.0,1,532.0
2014-04-05,432.0,4.0,2,236.0
2014-04-05,432.0,4.0,3,279.0
2014-04-05,432.0,4.0,4,356.0
2014-04-05,432.0,4.0,6,131.0
2014-04-05,432.0,4.0,7,92.0
2014-04-05,432.0,4.0,9,469.0
2014-04-05,432.0,4.0,10,311.0
2014-04-06,433.0,5.0,1,194.0
2014-04-06,433.0,5.0,2,129.0
2014-04-06,433.0,5.0,3,127.0
2014-04-06,433.0,5.0,4,338.0
2014-04-06,433.0,5.0,6,198.0
2014-04-06,433.0,5.0,7,125.0
2014-04-06,433.0,5.0,8,25.0
2014-04-06,433.0,5.0,9,250.0
2014-04-06,433.0,5.0,10,339.0
2014-04-07,434.0,6.0,1,60.0
2014-04-07,434.0,6.0,2,32.0
2014-04-07,434.0,6.0,3,32.0
2014-04-07,434.0,6.0,4,21.0
2014-04-07,434.0,6.0,6,17.0
2014-04-07,434.0,6.0,7,62.0
2014-04-07,434.0,6.0,9,60.0
2014-04-07,434.0,6.0,10,75.0
2014-04-09,435.0,1.0,1,363.0
2014-04-09,435.0,1.0,2,154.0
2014-04-09,435.0,1.0,3,127.0
2014-04-09,435.0,1.0,4,439.0
2014-04-09,435.0,1.0,6,124.0
2014-04-09,435.0,1.0,7,125.0
2014-04-09,435.0,1.0,9,310.0
2014-04-09,435.0,1.0,10,359.0
2014-04-10,436.0,2.0,1,181.0
2014-04-10,436.0,2.0,2,322.0
2014-04-10,436.0,2.0,3,317.0
2014-04-10,436.0,2.0,4,444.0
2014-04-10,436.0,2.0,6,294.0
2014-04-10,436.0,2.0,7,250.0
2014-04-10,436.0,2.0,8,61.0
2014-04-10,436.0,2.0,9,357.0
2014-04-10,436.0,2.0,10,374.0
2014-04-11,437.0,3.0,1,339.0
2014-04-11,437.0,3.0,2,240.0
2014-04-11,437.0,3.0,3,355.0
2014-04-11,437.0,3.0,4,355.0
2014-04-11,437.0,3.0,6,269.0
2014-04-11,437.0,3.0,7,175.0
2014-04-11,437.0,3.0,9,444.0
2014-04-11,437.0,3.0,10,326.0
2014-04-12,438.0,4.0,1,177.0
2014-04-12,438.0,4.0,2,307.0
2014-04-12,438.0,4.0,3,325.0
2014-04-12,438.0,4.0,4,449.0
2014-04-12,438.0,4.0,6,384.0
2014-04-12,438.0,4.0,7,389.0
2014-04-12,438.0,4.0,8,45.0
2014-04-12,438.0,4.0,9,458.0
2014-04-12,438.0,4.0,10,604.0
2014-04-13,439.0,5.0,1,266.0
2014-04-13,439.0,5.0,2,180.0
2014-04-13,439.0,5.0,3,203.0
2014-04-13,439.0,5.0,4,456.0
2014-04-13,439.0,5.0,6,230.0
2014-04-13,439.0,5.0,7,349.0
2014-04-13,439.0,5.0,9,393.0
2014-04-13,439.0,5.0,10,459.0
2014-04-14,440.0,6.0,1,60.0
2014-04-14,440.0,6.0,2,32.0
2014-04-14,440.0,6.0,3,95.0
2014-04-14,440.0,6.0,4,84.0
2014-04-14,440.0,6.0,6,23.0
2014-04-14,440.0,6.0,7,125.0
2014-04-14,440.0,6.0,9,74.0
2014-04-14,440.0,6.0,10,75.0
2014-04-15,441.0,7.0,10,22.0
2014-04-16,442.0,1.0,1,435.0
2014-04-16,442.0,1.0,2,232.0
2014-04-16,442.0,1.0,3,101.0
2014-04-16,442.0,1.0,4,541.0
2014-04-16,442.0,1.0,6,217.0
2014-04-16,442.0,1.0,7,324.0
2014-04-16,442.0,1.0,9,369.0
2014-04-16,442.0,1.0,10,319.0
2014-04-17,443.0,2.0,1,242.0
2014-04-17,443.0,2.0,2,386.0
2014-04-17,443.0,2.0,3,222.0
2014-04-17,443.0,2.0,4,824.0
2014-04-17,443.0,2.0,6,230.0
2014-04-17,443.0,2.0,7,218.0
2014-04-17,443.0,2.0,9,372.0
2014-04-17,443.0,2.0,10,399.0
2014-04-18,444.0,3.0,1,254.0
2014-04-18,444.0,3.0,2,150.0
2014-04-18,444.0,3.0,3,237.0
2014-04-18,444.0,3.0,4,355.0
2014-04-18,444.0,3.0,6,145.0
2014-04-18,444.0,3.0,7,291.0
2014-04-18,444.0,3.0,9,125.0
2014-04-18,444.0,3.0,10,419.0
2014-04-19,445.0,4.0,1,244.0
2014-04-19,445.0,4.0,2,142.0
2014-04-19,445.0,4.0,3,209.0
2014-04-19,445.0,4.0,4,356.0
2014-04-19,445.0,4.0,6,165.0
2014-04-19,445.0,4.0,7,252.0
2014-04-19,445.0,4.0,8,45.0
2014-04-19,445.0,4.0,9,207.0
2014-04-19,445.0,4.0,10,201.0
2014-04-20,446.0,5.0,1,266.0
2014-04-20,446.0,5.0,2,103.0
2014-04-20,446.0,5.0,3,127.0
2014-04-20,446.0,5.0,4,693.0
2014-04-20,446.0,5.0,6,300.0
2014-04-20,446.0,5.0,7,300.0
2014-04-20,446.0,5.0,8,49.0
2014-04-20,446.0,5.0,9,452.0
2014-04-20,446.0,5.0,10,559.0
2014-04-21,447.0,6.0,2,32.0
2014-04-21,447.0,6.0,3,32.0
2014-04-21,447.0,6.0,4,21.0
2014-04-21,447.0,6.0,6,75.0
2014-04-21,447.0,6.0,7,62.0
2014-04-21,447.0,6.0,9,967.0
2014-04-21,447.0,6.0,10,25.0
2014-04-22,448.0,7.0,6,5.0
2014-04-23,449.0,1.0,1,435.0
2014-04-23,449.0,1.0,2,309.0
2014-04-23,449.0,1.0,3,253.0
2014-04-23,449.0,1.0,4,473.0
2014-04-23,449.0,1.0,6,235.0
2014-04-23,449.0,1.0,7,125.0
2014-04-23,449.0,1.0,8,25.0
2014-04-23,449.0,1.0,9,452.0
2014-04-23,449.0,1.0,10,339.0
2014-04-24,450.0,2.0,1,484.0
2014-04-24,450.0,2.0,2,354.0
2014-04-24,450.0,2.0,3,190.0
2014-04-24,450.0,2.0,4,465.0
2014-04-24,450.0,2.0,6,230.0
2014-04-24,450.0,2.0,7,437.0
2014-04-24,450.0,2.0,8,31.0
2014-04-24,450.0,2.0,9,342.0
2014-04-24,450.0,2.0,10,549.0
2014-04-25,451.0,3.0,1,423.0
2014-04-25,451.0,3.0,2,330.0
2014-04-25,451.0,3.0,3,237.0
2014-04-25,451.0,3.0,4,355.0
2014-04-25,451.0,3.0,6,177.0
2014-04-25,451.0,3.0,7,146.0
2014-04-25,451.0,3.0,9,458.0
2014-04-25,451.0,3.0,10,676.0
2014-04-26,452.0,4.0,6,13.0
2014-04-26,452.0,4.0,9,11.0
2014-04-27,453.0,5.0,6,5.0
2014-04-28,454.0,6.0,6,12.0
2014-04-28,454.0,6.0,9,30.0
2014-04-29,455.0,7.0,1,446.0
2014-04-29,455.0,7.0,2,502.0
2014-04-29,455.0,7.0,3,302.0
2014-04-29,455.0,7.0,4,842.0
2014-04-29,455.0,7.0,6,265.0
2014-04-29,455.0,7.0,7,162.0
2014-04-29,455.0,7.0,9,335.0
2014-04-29,455.0,7.0,10,562.0
2014-04-30,456.0,1.0,1,435.0
2014-04-30,456.0,1.0,2,232.0
2014-04-30,456.0,1.0,3,127.0
2014-04-30,456.0,1.0,4,524.0
2014-04-30,456.0,1.0,6,147.0
2014-04-30,456.0,1.0,7,125.0
