brand,cnt,date,day,day_of_week,month,r_date,year
10,472.0,323.0,8,4.0,12,2013-12-08,2013
1,399.0,324.0,9,5.0,12,2013-12-09,2013
2,292.0,324.0,9,5.0,12,2013-12-09,2013
3,235.0,324.0,9,5.0,12,2013-12-09,2013
4,366.0,324.0,9,5.0,12,2013-12-09,2013
6,266.0,324.0,9,5.0,12,2013-12-09,2013
7,257.0,324.0,9,5.0,12,2013-12-09,2013
8,25.0,324.0,9,5.0,12,2013-12-09,2013
9,405.0,324.0,9,5.0,12,2013-12-09,2013
10,391.0,324.0,9,5.0,12,2013-12-09,2013
1,31.0,325.0,10,6.0,12,2013-12-10,2013
2,66.0,325.0,10,6.0,12,2013-12-10,2013
3,65.0,325.0,10,6.0,12,2013-12-10,2013
4,65.0,325.0,10,6.0,12,2013-12-10,2013
6,24.0,325.0,10,6.0,12,2013-12-10,2013
7,64.0,325.0,10,6.0,12,2013-12-10,2013
9,92.0,325.0,10,6.0,12,2013-12-10,2013
10,51.0,325.0,10,6.0,12,2013-12-10,2013
1,274.0,326.0,12,1.0,12,2013-12-12,2013
2,212.0,326.0,12,1.0,12,2013-12-12,2013
3,52.0,326.0,12,1.0,12,2013-12-12,2013
4,592.0,326.0,12,1.0,12,2013-12-12,2013
6,128.0,326.0,12,1.0,12,2013-12-12,2013
7,103.0,326.0,12,1.0,12,2013-12-12,2013
8,76.0,326.0,12,1.0,12,2013-12-12,2013
9,626.0,326.0,12,1.0,12,2013-12-12,2013
10,659.0,326.0,12,1.0,12,2013-12-12,2013
1,187.0,327.0,13,2.0,12,2013-12-13,2013
2,232.0,327.0,13,2.0,12,2013-12-13,2013
3,131.0,327.0,13,2.0,12,2013-12-13,2013
4,436.0,327.0,13,2.0,12,2013-12-13,2013
6,113.0,327.0,13,2.0,12,2013-12-13,2013
7,257.0,327.0,13,2.0,12,2013-12-13,2013
9,522.0,327.0,13,2.0,12,2013-12-13,2013
10,515.0,327.0,13,2.0,12,2013-12-13,2013
1,320.0,328.0,14,3.0,12,2013-12-14,2013
2,340.0,328.0,14,3.0,12,2013-12-14,2013
3,152.0,328.0,14,3.0,12,2013-12-14,2013
4,630.0,328.0,14,3.0,12,2013-12-14,2013
6,194.0,328.0,14,3.0,12,2013-12-14,2013
7,120.0,328.0,14,3.0,12,2013-12-14,2013
8,30.0,328.0,14,3.0,12,2013-12-14,2013
9,730.0,328.0,14,3.0,12,2013-12-14,2013
10,529.0,328.0,14,3.0,12,2013-12-14,2013
1,274.0,329.0,15,4.0,12,2013-12-15,2013
2,268.0,329.0,15,4.0,12,2013-12-15,2013
3,144.0,329.0,15,4.0,12,2013-12-15,2013
4,351.0,329.0,15,4.0,12,2013-12-15,2013
6,83.0,329.0,15,4.0,12,2013-12-15,2013
7,118.0,329.0,15,4.0,12,2013-12-15,2013
8,46.0,329.0,15,4.0,12,2013-12-15,2013
9,326.0,329.0,15,4.0,12,2013-12-15,2013
10,359.0,329.0,15,4.0,12,2013-12-15,2013
1,175.0,330.0,16,5.0,12,2013-12-16,2013
2,239.0,330.0,16,5.0,12,2013-12-16,2013
3,209.0,330.0,16,5.0,12,2013-12-16,2013
4,488.0,330.0,16,5.0,12,2013-12-16,2013
6,147.0,330.0,16,5.0,12,2013-12-16,2013
7,103.0,330.0,16,5.0,12,2013-12-16,2013
8,25.0,330.0,16,5.0,12,2013-12-16,2013
9,565.0,330.0,16,5.0,12,2013-12-16,2013
10,659.0,330.0,16,5.0,12,2013-12-16,2013
4,44.0,331.0,17,6.0,12,2013-12-17,2013
6,30.0,331.0,17,6.0,12,2013-12-17,2013
9,92.0,331.0,17,6.0,12,2013-12-17,2013
10,103.0,331.0,17,6.0,12,2013-12-17,2013
6,10.0,332.0,18,7.0,12,2013-12-18,2013
1,524.0,333.0,19,1.0,12,2013-12-19,2013
2,345.0,333.0,19,1.0,12,2013-12-19,2013
3,340.0,333.0,19,1.0,12,2013-12-19,2013
4,401.0,333.0,19,1.0,12,2013-12-19,2013
6,190.0,333.0,19,1.0,12,2013-12-19,2013
7,77.0,333.0,19,1.0,12,2013-12-19,2013
8,25.0,333.0,19,1.0,12,2013-12-19,2013
9,798.0,333.0,19,1.0,12,2013-12-19,2013
10,309.0,333.0,19,1.0,12,2013-12-19,2013
1,281.0,334.0,20,2.0,12,2013-12-20,2013
2,464.0,334.0,20,2.0,12,2013-12-20,2013
3,294.0,334.0,20,2.0,12,2013-12-20,2013
4,457.0,334.0,20,2.0,12,2013-12-20,2013
6,172.0,334.0,20,2.0,12,2013-12-20,2013
7,97.0,334.0,20,2.0,12,2013-12-20,2013
8,63.0,334.0,20,2.0,12,2013-12-20,2013
9,813.0,334.0,20,2.0,12,2013-12-20,2013
10,489.0,334.0,20,2.0,12,2013-12-20,2013
1,233.0,335.0,21,3.0,12,2013-12-21,2013
2,495.0,335.0,21,3.0,12,2013-12-21,2013
3,152.0,335.0,21,3.0,12,2013-12-21,2013
4,366.0,335.0,21,3.0,12,2013-12-21,2013
6,238.0,335.0,21,3.0,12,2013-12-21,2013
7,90.0,335.0,21,3.0,12,2013-12-21,2013
8,30.0,335.0,21,3.0,12,2013-12-21,2013
9,816.0,335.0,21,3.0,12,2013-12-21,2013
10,432.0,335.0,21,3.0,12,2013-12-21,2013
1,206.0,336.0,22,4.0,12,2013-12-22,2013
2,389.0,336.0,22,4.0,12,2013-12-22,2013
3,120.0,336.0,22,4.0,12,2013-12-22,2013
4,256.0,336.0,22,4.0,12,2013-12-22,2013
6,148.0,336.0,22,4.0,12,2013-12-22,2013
7,142.0,336.0,22,4.0,12,2013-12-22,2013
9,810.0,336.0,22,4.0,12,2013-12-22,2013
10,472.0,336.0,22,4.0,12,2013-12-22,2013
1,150.0,337.0,23,5.0,12,2013-12-23,2013
2,1088.0,337.0,23,5.0,12,2013-12-23,2013
3,105.0,337.0,23,5.0,12,2013-12-23,2013
4,366.0,337.0,23,5.0,12,2013-12-23,2013
6,185.0,337.0,23,5.0,12,2013-12-23,2013
7,206.0,337.0,23,5.0,12,2013-12-23,2013
9,872.0,337.0,23,5.0,12,2013-12-23,2013
10,577.0,337.0,23,5.0,12,2013-12-23,2013
1,31.0,338.0,24,6.0,12,2013-12-24,2013
2,564.0,338.0,24,6.0,12,2013-12-24,2013
3,65.0,338.0,24,6.0,12,2013-12-24,2013
4,109.0,338.0,24,6.0,12,2013-12-24,2013
6,42.0,338.0,24,6.0,12,2013-12-24,2013
7,32.0,338.0,24,6.0,12,2013-12-24,2013
9,292.0,338.0,24,6.0,12,2013-12-24,2013
1,474.0,339.0,26,1.0,12,2013-12-26,2013
2,1884.0,339.0,26,1.0,12,2013-12-26,2013
3,235.0,339.0,26,1.0,12,2013-12-26,2013
4,383.0,339.0,26,1.0,12,2013-12-26,2013
6,57.0,339.0,26,1.0,12,2013-12-26,2013
7,154.0,339.0,26,1.0,12,2013-12-26,2013
9,884.0,339.0,26,1.0,12,2013-12-26,2013
10,453.0,339.0,26,1.0,12,2013-12-26,2013
1,343.0,340.0,27,2.0,12,2013-12-27,2013
2,531.0,340.0,27,2.0,12,2013-12-27,2013
3,229.0,340.0,27,2.0,12,2013-12-27,2013
4,327.0,340.0,27,2.0,12,2013-12-27,2013
6,59.0,340.0,27,2.0,12,2013-12-27,2013
7,97.0,340.0,27,2.0,12,2013-12-27,2013
9,1151.0,340.0,27,2.0,12,2013-12-27,2013
10,257.0,340.0,27,2.0,12,2013-12-27,2013
6,5.0,341.0,28,3.0,12,2013-12-28,2013
9,14.0,341.0,28,3.0,12,2013-12-28,2013
1,554.0,342.0,29,4.0,12,2013-12-29,2013
2,354.0,342.0,29,4.0,12,2013-12-29,2013
3,395.0,342.0,29,4.0,12,2013-12-29,2013
4,1084.0,342.0,29,4.0,12,2013-12-29,2013
6,321.0,342.0,29,4.0,12,2013-12-29,2013
7,275.0,342.0,29,4.0,12,2013-12-29,2013
8,113.0,342.0,29,4.0,12,2013-12-29,2013
9,698.0,342.0,29,4.0,12,2013-12-29,2013
10,1080.0,342.0,29,4.0,12,2013-12-29,2013
1,556.0,343.0,30,5.0,12,2013-12-30,2013
2,232.0,343.0,30,5.0,12,2013-12-30,2013
3,456.0,343.0,30,5.0,12,2013-12-30,2013
4,1453.0,343.0,30,5.0,12,2013-12-30,2013
6,263.0,343.0,30,5.0,12,2013-12-30,2013
7,275.0,343.0,30,5.0,12,2013-12-30,2013
8,74.0,343.0,30,5.0,12,2013-12-30,2013
9,476.0,343.0,30,5.0,12,2013-12-30,2013
10,978.0,343.0,30,5.0,12,2013-12-30,2013
1,181.0,344.0,31,6.0,12,2013-12-31,2013
2,193.0,344.0,31,6.0,12,2013-12-31,2013
3,285.0,344.0,31,6.0,12,2013-12-31,2013
4,232.0,344.0,31,6.0,12,2013-12-31,2013
6,104.0,344.0,31,6.0,12,2013-12-31,2013
7,187.0,344.0,31,6.0,12,2013-12-31,2013
8,31.0,344.0,31,6.0,12,2013-12-31,2013
9,119.0,344.0,31,6.0,12,2013-12-31,2013
10,275.0,344.0,31,6.0,12,2013-12-31,2013
6,5.0,345.0,1,7.0,1,2014-01-01,2014
1,774.0,346.0,2,1.0,1,2014-01-02,2014
2,283.0,346.0,2,1.0,1,2014-01-02,2014
3,684.0,346.0,2,1.0,1,2014-01-02,2014
4,1436.0,346.0,2,1.0,1,2014-01-02,2014
6,364.0,346.0,2,1.0,1,2014-01-02,2014
7,324.0,346.0,2,1.0,1,2014-01-02,2014
8,147.0,346.0,2,1.0,1,2014-01-02,2014
9,655.0,346.0,2,1.0,1,2014-01-02,2014
10,1258.0,346.0,2,1.0,1,2014-01-02,2014
1,544.0,347.0,3,2.0,1,2014-01-03,2014
2,515.0,347.0,3,2.0,1,2014-01-03,2014
3,570.0,347.0,3,2.0,1,2014-01-03,2014
4,993.0,347.0,3,2.0,1,2014-01-03,2014
6,564.0,347.0,3,2.0,1,2014-01-03,2014
7,1123.0,347.0,3,2.0,1,2014-01-03,2014
8,92.0,347.0,3,2.0,1,2014-01-03,2014
9,804.0,347.0,3,2.0,1,2014-01-03,2014
10,1448.0,347.0,3,2.0,1,2014-01-03,2014
1,339.0,348.0,4,3.0,1,2014-01-04,2014
2,330.0,348.0,4,3.0,1,2014-01-04,2014
3,591.0,348.0,4,3.0,1,2014-01-04,2014
4,1064.0,348.0,4,3.0,1,2014-01-04,2014
6,446.0,348.0,4,3.0,1,2014-01-04,2014
7,379.0,348.0,4,3.0,1,2014-01-04,2014
8,143.0,348.0,4,3.0,1,2014-01-04,2014
9,583.0,348.0,4,3.0,1,2014-01-04,2014
10,745.0,348.0,4,3.0,1,2014-01-04,2014
1,444.0,349.0,5,4.0,1,2014-01-05,2014
2,118.0,349.0,5,4.0,1,2014-01-05,2014
3,209.0,349.0,5,4.0,1,2014-01-05,2014
4,635.0,349.0,5,4.0,1,2014-01-05,2014
6,232.0,349.0,5,4.0,1,2014-01-05,2014
7,92.0,349.0,5,4.0,1,2014-01-05,2014
8,23.0,349.0,5,4.0,1,2014-01-05,2014
9,447.0,349.0,5,4.0,1,2014-01-05,2014
10,494.0,349.0,5,4.0,1,2014-01-05,2014
1,387.0,350.0,6,5.0,1,2014-01-06,2014
2,103.0,350.0,6,5.0,1,2014-01-06,2014
3,482.0,350.0,6,5.0,1,2014-01-06,2014
4,828.0,350.0,6,5.0,1,2014-01-06,2014
6,300.0,350.0,6,5.0,1,2014-01-06,2014
7,150.0,350.0,6,5.0,1,2014-01-06,2014
8,123.0,350.0,6,5.0,1,2014-01-06,2014
9,643.0,350.0,6,5.0,1,2014-01-06,2014
10,719.0,350.0,6,5.0,1,2014-01-06,2014
2,64.0,351.0,7,6.0,1,2014-01-07,2014
3,127.0,351.0,7,6.0,1,2014-01-07,2014
4,127.0,351.0,7,6.0,1,2014-01-07,2014
6,46.0,351.0,7,6.0,1,2014-01-07,2014
7,31.0,351.0,7,6.0,1,2014-01-07,2014
9,119.0,351.0,7,6.0,1,2014-01-07,2014
10,25.0,351.0,7,6.0,1,2014-01-07,2014
1,266.0,352.0,9,1.0,1,2014-01-09,2014
2,257.0,352.0,9,1.0,1,2014-01-09,2014
3,253.0,352.0,9,1.0,1,2014-01-09,2014
4,777.0,352.0,9,1.0,1,2014-01-09,2014
6,276.0,352.0,9,1.0,1,2014-01-09,2014
7,324.0,352.0,9,1.0,1,2014-01-09,2014
8,74.0,352.0,9,1.0,1,2014-01-09,2014
9,905.0,352.0,9,1.0,1,2014-01-09,2014
10,639.0,352.0,9,1.0,1,2014-01-09,2014
1,484.0,353.0,10,2.0,1,2014-01-10,2014
2,161.0,353.0,10,2.0,1,2014-01-10,2014
3,222.0,353.0,10,2.0,1,2014-01-10,2014
4,739.0,353.0,10,2.0,1,2014-01-10,2014
6,248.0,353.0,10,2.0,1,2014-01-10,2014
7,187.0,353.0,10,2.0,1,2014-01-10,2014
9,684.0,353.0,10,2.0,1,2014-01-10,2014
10,599.0,353.0,10,2.0,1,2014-01-10,2014
1,903.0,354.0,11,3.0,1,2014-01-11,2014
2,210.0,354.0,11,3.0,1,2014-01-11,2014
3,296.0,354.0,11,3.0,1,2014-01-11,2014
4,611.0,354.0,11,3.0,1,2014-01-11,2014
6,215.0,354.0,11,3.0,1,2014-01-11,2014
7,175.0,354.0,11,3.0,1,2014-01-11,2014
8,57.0,354.0,11,3.0,1,2014-01-11,2014
9,528.0,354.0,11,3.0,1,2014-01-11,2014
10,792.0,354.0,11,3.0,1,2014-01-11,2014
1,399.0,355.0,12,4.0,1,2014-01-12,2014
2,236.0,355.0,12,4.0,1,2014-01-12,2014
3,139.0,355.0,12,4.0,1,2014-01-12,2014
4,743.0,355.0,12,4.0,1,2014-01-12,2014
6,266.0,355.0,12,4.0,1,2014-01-12,2014
7,320.0,355.0,12,4.0,1,2014-01-12,2014
9,622.0,355.0,12,4.0,1,2014-01-12,2014
10,494.0,355.0,12,4.0,1,2014-01-12,2014
1,605.0,356.0,13,5.0,1,2014-01-13,2014
2,206.0,356.0,13,5.0,1,2014-01-13,2014
3,406.0,356.0,13,5.0,1,2014-01-13,2014
4,541.0,356.0,13,5.0,1,2014-01-13,2014
6,378.0,356.0,13,5.0,1,2014-01-13,2014
7,549.0,356.0,13,5.0,1,2014-01-13,2014
8,49.0,356.0,13,5.0,1,2014-01-13,2014
9,833.0,356.0,13,5.0,1,2014-01-13,2014
10,679.0,356.0,13,5.0,1,2014-01-13,2014
1,30.0,357.0,14,6.0,1,2014-01-14,2014
3,63.0,357.0,14,6.0,1,2014-01-14,2014
4,106.0,357.0,14,6.0,1,2014-01-14,2014
6,46.0,357.0,14,6.0,1,2014-01-14,2014
7,94.0,357.0,14,6.0,1,2014-01-14,2014
9,208.0,357.0,14,6.0,1,2014-01-14,2014
10,150.0,357.0,14,6.0,1,2014-01-14,2014
9,13.0,358.0,15,7.0,1,2014-01-15,2014
1,677.0,359.0,16,1.0,1,2014-01-16,2014
2,180.0,359.0,16,1.0,1,2014-01-16,2014
3,380.0,359.0,16,1.0,1,2014-01-16,2014
4,912.0,359.0,16,1.0,1,2014-01-16,2014
6,244.0,359.0,16,1.0,1,2014-01-16,2014
7,125.0,359.0,16,1.0,1,2014-01-16,2014
8,25.0,359.0,16,1.0,1,2014-01-16,2014
9,869.0,359.0,16,1.0,1,2014-01-16,2014
10,919.0,359.0,16,1.0,1,2014-01-16,2014
1,393.0,360.0,17,2.0,1,2014-01-17,2014
2,225.0,360.0,17,2.0,1,2014-01-17,2014
3,348.0,360.0,17,2.0,1,2014-01-17,2014
4,739.0,360.0,17,2.0,1,2014-01-17,2014
6,328.0,360.0,17,2.0,1,2014-01-17,2014
7,218.0,360.0,17,2.0,1,2014-01-17,2014
8,92.0,360.0,17,2.0,1,2014-01-17,2014
9,908.0,360.0,17,2.0,1,2014-01-17,2014
10,924.0,360.0,17,2.0,1,2014-01-17,2014
1,480.0,361.0,18,3.0,1,2014-01-18,2014
2,420.0,361.0,18,3.0,1,2014-01-18,2014
3,384.0,361.0,18,3.0,1,2014-01-18,2014
4,966.0,361.0,18,3.0,1,2014-01-18,2014
6,312.0,361.0,18,3.0,1,2014-01-18,2014
7,291.0,361.0,18,3.0,1,2014-01-18,2014
8,29.0,361.0,18,3.0,1,2014-01-18,2014
9,778.0,361.0,18,3.0,1,2014-01-18,2014
10,745.0,361.0,18,3.0,1,2014-01-18,2014
1,577.0,362.0,19,4.0,1,2014-01-19,2014
2,259.0,362.0,19,4.0,1,2014-01-19,2014
3,302.0,362.0,19,4.0,1,2014-01-19,2014
4,589.0,362.0,19,4.0,1,2014-01-19,2014
6,220.0,362.0,19,4.0,1,2014-01-19,2014
7,252.0,362.0,19,4.0,1,2014-01-19,2014
9,786.0,362.0,19,4.0,1,2014-01-19,2014
10,531.0,362.0,19,4.0,1,2014-01-19,2014
1,508.0,363.0,20,5.0,1,2014-01-20,2014
2,386.0,363.0,20,5.0,1,2014-01-20,2014
3,406.0,363.0,20,5.0,1,2014-01-20,2014
4,794.0,363.0,20,5.0,1,2014-01-20,2014
6,429.0,363.0,20,5.0,1,2014-01-20,2014
7,724.0,363.0,20,5.0,1,2014-01-20,2014
8,25.0,363.0,20,5.0,1,2014-01-20,2014
9,1131.0,363.0,20,5.0,1,2014-01-20,2014
10,919.0,363.0,20,5.0,1,2014-01-20,2014
1,91.0,364.0,21,6.0,1,2014-01-21,2014
2,96.0,364.0,21,6.0,1,2014-01-21,2014
3,127.0,364.0,21,6.0,1,2014-01-21,2014
4,42.0,364.0,21,6.0,1,2014-01-21,2014
6,75.0,364.0,21,6.0,1,2014-01-21,2014
7,31.0,364.0,21,6.0,1,2014-01-21,2014
9,149.0,364.0,21,6.0,1,2014-01-21,2014
10,75.0,364.0,21,6.0,1,2014-01-21,2014
1,367.0,365.0,22,7.0,1,2014-01-22,2014
2,139.0,365.0,22,7.0,1,2014-01-22,2014
3,275.0,365.0,22,7.0,1,2014-01-22,2014
4,311.0,365.0,22,7.0,1,2014-01-22,2014
6,140.0,365.0,22,7.0,1,2014-01-22,2014
7,108.0,365.0,22,7.0,1,2014-01-22,2014
8,27.0,365.0,22,7.0,1,2014-01-22,2014
9,503.0,365.0,22,7.0,1,2014-01-22,2014
10,627.0,365.0,22,7.0,1,2014-01-22,2014
1,919.0,366.0,23,1.0,1,2014-01-23,2014
2,643.0,366.0,23,1.0,1,2014-01-23,2014
3,329.0,366.0,23,1.0,1,2014-01-23,2014
4,895.0,366.0,23,1.0,1,2014-01-23,2014
6,304.0,366.0,23,1.0,1,2014-01-23,2014
7,200.0,366.0,23,1.0,1,2014-01-23,2014
8,74.0,366.0,23,1.0,1,2014-01-23,2014
9,976.0,366.0,23,1.0,1,2014-01-23,2014
10,899.0,366.0,23,1.0,1,2014-01-23,2014
1,696.0,367.0,24,2.0,1,2014-01-24,2014
2,804.0,367.0,24,2.0,1,2014-01-24,2014
3,348.0,367.0,24,2.0,1,2014-01-24,2014
4,1119.0,367.0,24,2.0,1,2014-01-24,2014
6,294.0,367.0,24,2.0,1,2014-01-24,2014
7,250.0,367.0,24,2.0,1,2014-01-24,2014
8,31.0,367.0,24,2.0,1,2014-01-24,2014
9,759.0,367.0,24,2.0,1,2014-01-24,2014
10,998.0,367.0,24,2.0,1,2014-01-24,2014
1,254.0,368.0,25,3.0,1,2014-01-25,2014
2,360.0,368.0,25,3.0,1,2014-01-25,2014
3,177.0,368.0,25,3.0,1,2014-01-25,2014
4,394.0,368.0,25,3.0,1,2014-01-25,2014
6,145.0,368.0,25,3.0,1,2014-01-25,2014
7,58.0,368.0,25,3.0,1,2014-01-25,2014
8,57.0,368.0,25,3.0,1,2014-01-25,2014
9,681.0,368.0,25,3.0,1,2014-01-25,2014
10,629.0,368.0,25,3.0,1,2014-01-25,2014
1,22.0,369.0,26,4.0,1,2014-01-26,2014
2,24.0,369.0,26,4.0,1,2014-01-26,2014
3,70.0,369.0,26,4.0,1,2014-01-26,2014
4,77.0,369.0,26,4.0,1,2014-01-26,2014
6,4.0,369.0,26,4.0,1,2014-01-26,2014
7,46.0,369.0,26,4.0,1,2014-01-26,2014
9,55.0,369.0,26,4.0,1,2014-01-26,2014
10,55.0,369.0,26,4.0,1,2014-01-26,2014
7,31.0,370.0,27,6.0,1,2014-01-27,2014
6,5.0,371.0,31,3.0,1,2014-01-31,2014
10,23.0,371.0,31,3.0,1,2014-01-31,2014
2,24.0,372.0,1,4.0,2,2014-02-01,2014
1,919.0,373.0,2,5.0,2,2014-02-02,2014
2,412.0,373.0,2,5.0,2,2014-02-02,2014
3,355.0,373.0,2,5.0,2,2014-02-02,2014
4,1081.0,373.0,2,5.0,2,2014-02-02,2014
6,221.0,373.0,2,5.0,2,2014-02-02,2014
7,225.0,373.0,2,5.0,2,2014-02-02,2014
8,74.0,373.0,2,5.0,2,2014-02-02,2014
9,786.0,373.0,2,5.0,2,2014-02-02,2014
10,1198.0,373.0,2,5.0,2,2014-02-02,2014
1,665.0,374.0,3,6.0,2,2014-02-03,2014
2,322.0,374.0,3,6.0,2,2014-02-03,2014
3,317.0,374.0,3,6.0,2,2014-02-03,2014
4,993.0,374.0,3,6.0,2,2014-02-03,2014
6,276.0,374.0,3,6.0,2,2014-02-03,2014
7,250.0,374.0,3,6.0,2,2014-02-03,2014
9,610.0,374.0,3,6.0,2,2014-02-03,2014
10,599.0,374.0,3,6.0,2,2014-02-03,2014
6,10.0,375.0,4,7.0,2,2014-02-04,2014
1,1113.0,376.0,5,1.0,2,2014-02-05,2014
2,309.0,376.0,5,1.0,2,2014-02-05,2014
3,253.0,376.0,5,1.0,2,2014-02-05,2014
4,1064.0,376.0,5,1.0,2,2014-02-05,2014
6,253.0,376.0,5,1.0,2,2014-02-05,2014
7,324.0,376.0,5,1.0,2,2014-02-05,2014
8,98.0,376.0,5,1.0,2,2014-02-05,2014
9,809.0,376.0,5,1.0,2,2014-02-05,2014
10,599.0,376.0,5,1.0,2,2014-02-05,2014
1,937.0,377.0,6,2.0,2,2014-02-06,2014
2,225.0,377.0,6,2.0,2,2014-02-06,2014
3,317.0,377.0,6,2.0,2,2014-02-06,2014
4,824.0,377.0,6,2.0,2,2014-02-06,2014
6,236.0,377.0,6,2.0,2,2014-02-06,2014
7,218.0,377.0,6,2.0,2,2014-02-06,2014
8,92.0,377.0,6,2.0,2,2014-02-06,2014
9,446.0,377.0,6,2.0,2,2014-02-06,2014
10,499.0,377.0,6,2.0,2,2014-02-06,2014
1,621.0,378.0,7,3.0,2,2014-02-07,2014
2,210.0,378.0,7,3.0,2,2014-02-07,2014
3,266.0,378.0,7,3.0,2,2014-02-07,2014
4,769.0,378.0,7,3.0,2,2014-02-07,2014
6,177.0,378.0,7,3.0,2,2014-02-07,2014
7,349.0,378.0,7,3.0,2,2014-02-07,2014
8,115.0,378.0,7,3.0,2,2014-02-07,2014
9,347.0,378.0,7,3.0,2,2014-02-07,2014
10,396.0,378.0,7,3.0,2,2014-02-07,2014
1,288.0,379.0,8,4.0,2,2014-02-08,2014
2,165.0,379.0,8,4.0,2,2014-02-08,2014
3,116.0,379.0,8,4.0,2,2014-02-08,2014
4,589.0,379.0,8,4.0,2,2014-02-08,2014
6,97.0,379.0,8,4.0,2,2014-02-08,2014
7,114.0,379.0,8,4.0,2,2014-02-08,2014
8,45.0,379.0,8,4.0,2,2014-02-08,2014
9,360.0,379.0,8,4.0,2,2014-02-08,2014
10,329.0,379.0,8,4.0,2,2014-02-08,2014
1,387.0,380.0,9,5.0,2,2014-02-09,2014
2,206.0,380.0,9,5.0,2,2014-02-09,2014
3,177.0,380.0,9,5.0,2,2014-02-09,2014
4,406.0,380.0,9,5.0,2,2014-02-09,2014
6,212.0,380.0,9,5.0,2,2014-02-09,2014
7,225.0,380.0,9,5.0,2,2014-02-09,2014
8,74.0,380.0,9,5.0,2,2014-02-09,2014
9,440.0,380.0,9,5.0,2,2014-02-09,2014
10,339.0,380.0,9,5.0,2,2014-02-09,2014
2,32.0,381.0,10,6.0,2,2014-02-10,2014
3,95.0,381.0,10,6.0,2,2014-02-10,2014
4,42.0,381.0,10,6.0,2,2014-02-10,2014
6,29.0,381.0,10,6.0,2,2014-02-10,2014
7,31.0,381.0,10,6.0,2,2014-02-10,2014
9,30.0,381.0,10,6.0,2,2014-02-10,2014
10,75.0,381.0,10,6.0,2,2014-02-10,2014
2,28.0,382.0,11,7.0,2,2014-02-11,2014
4,18.0,382.0,11,7.0,2,2014-02-11,2014
1,508.0,383.0,12,1.0,2,2014-02-12,2014
2,180.0,383.0,12,1.0,2,2014-02-12,2014
3,177.0,383.0,12,1.0,2,2014-02-12,2014
4,760.0,383.0,12,1.0,2,2014-02-12,2014
6,147.0,383.0,12,1.0,2,2014-02-12,2014
7,50.0,383.0,12,1.0,2,2014-02-12,2014
8,25.0,383.0,12,1.0,2,2014-02-12,2014
9,274.0,383.0,12,1.0,2,2014-02-12,2014
10,260.0,383.0,12,1.0,2,2014-02-12,2014
1,393.0,384.0,13,2.0,2,2014-02-13,2014
2,193.0,384.0,13,2.0,2,2014-02-13,2014
3,158.0,384.0,13,2.0,2,2014-02-13,2014
4,824.0,384.0,13,2.0,2,2014-02-13,2014
6,132.0,384.0,13,2.0,2,2014-02-13,2014
7,156.0,384.0,13,2.0,2,2014-02-13,2014
9,283.0,384.0,13,2.0,2,2014-02-13,2014
10,275.0,384.0,13,2.0,2,2014-02-13,2014
1,339.0,385.0,14,3.0,2,2014-02-14,2014
2,180.0,385.0,14,3.0,2,2014-02-14,2014
3,89.0,385.0,14,3.0,2,2014-02-14,2014
4,591.0,385.0,14,3.0,2,2014-02-14,2014
6,172.0,385.0,14,3.0,2,2014-02-14,2014
7,146.0,385.0,14,3.0,2,2014-02-14,2014
9,361.0,385.0,14,3.0,2,2014-02-14,2014
10,419.0,385.0,14,3.0,2,2014-02-14,2014
1,421.0,386.0,15,4.0,2,2014-02-15,2014
2,94.0,386.0,15,4.0,2,2014-02-15,2014
3,139.0,386.0,15,4.0,2,2014-02-15,2014
4,387.0,386.0,15,4.0,2,2014-02-15,2014
6,156.0,386.0,15,4.0,2,2014-02-15,2014
7,229.0,386.0,15,4.0,2,2014-02-15,2014
9,316.0,386.0,15,4.0,2,2014-02-15,2014
10,366.0,386.0,15,4.0,2,2014-02-15,2014
1,484.0,387.0,16,5.0,2,2014-02-16,2014
2,103.0,387.0,16,5.0,2,2014-02-16,2014
3,177.0,387.0,16,5.0,2,2014-02-16,2014
4,507.0,387.0,16,5.0,2,2014-02-16,2014
6,203.0,387.0,16,5.0,2,2014-02-16,2014
7,225.0,387.0,16,5.0,2,2014-02-16,2014
8,25.0,387.0,16,5.0,2,2014-02-16,2014
9,286.0,387.0,16,5.0,2,2014-02-16,2014
10,419.0,387.0,16,5.0,2,2014-02-16,2014
4,63.0,388.0,17,6.0,2,2014-02-17,2014
6,58.0,388.0,17,6.0,2,2014-02-17,2014
7,31.0,388.0,17,6.0,2,2014-02-17,2014
9,89.0,388.0,17,6.0,2,2014-02-17,2014
10,50.0,388.0,17,6.0,2,2014-02-17,2014
1,266.0,389.0,19,1.0,2,2014-02-19,2014
2,180.0,389.0,19,1.0,2,2014-02-19,2014
3,152.0,389.0,19,1.0,2,2014-02-19,2014
4,558.0,389.0,19,1.0,2,2014-02-19,2014
6,152.0,389.0,19,1.0,2,2014-02-19,2014
7,225.0,389.0,19,1.0,2,2014-02-19,2014
8,25.0,389.0,19,1.0,2,2014-02-19,2014
9,393.0,389.0,19,1.0,2,2014-02-19,2014
10,539.0,389.0,19,1.0,2,2014-02-19,2014
1,242.0,390.0,20,2.0,2,2014-02-20,2014
2,515.0,390.0,20,2.0,2,2014-02-20,2014
3,602.0,390.0,20,2.0,2,2014-02-20,2014
4,972.0,390.0,20,2.0,2,2014-02-20,2014
