r_date,date,brand,day_of_week,cnt
2013-12-10,325.0,5,,
2013-12-10,325.0,6,6.0,24.0
2013-12-10,325.0,7,6.0,64.0
2013-12-10,325.0,8,,
2013-12-10,325.0,9,6.0,92.0
2013-12-10,325.0,10,6.0,51.0
2013-12-11,,1,,
2013-12-11,,2,,
2013-12-11,,3,,
2013-12-11,,4,,
2013-12-11,,5,,
2013-12-11,,6,,
2013-12-11,,7,,
2013-12-11,,8,,
2013-12-11,,9,,
2013-12-11,,10,,
2013-12-12,326.0,1,1.0,274.0
2013-12-12,326.0,2,1.0,212.0
2013-12-12,326.0,3,1.0,52.0
2013-12-12,326.0,4,1.0,592.0
2013-12-12,326.0,5,,
2013-12-12,326.0,6,1.0,128.0
2013-12-12,326.0,7,1.0,103.0
2013-12-12,326.0,8,1.0,76.0
2013-12-12,326.0,9,1.0,626.0
2013-12-12,326.0,10,1.0,659.0
2013-12-13,327.0,1,2.0,187.0
2013-12-13,327.0,2,2.0,232.0
2013-12-13,327.0,3,2.0,131.0
2013-12-13,327.0,4,2.0,436.0
2013-12-13,327.0,5,,
2013-12-13,327.0,6,2.0,113.0
2013-12-13,327.0,7,2.0,257.0
2013-12-13,327.0,8,,
2013-12-13,327.0,9,2.0,522.0
2013-12-13,327.0,10,2.0,515.0
2013-12-14,328.0,1,3.0,320.0
2013-12-14,328.0,2,3.0,340.0
2013-12-14,328.0,3,3.0,152.0
2013-12-14,328.0,4,3.0,630.0
2013-12-14,328.0,5,,
2013-12-14,328.0,6,3.0,194.0
2013-12-14,328.0,7,3.0,120.0
2013-12-14,328.0,8,3.0,30.0
2013-12-14,328.0,9,3.0,730.0
2013-12-14,328.0,10,3.0,529.0
2013-12-15,329.0,1,4.0,274.0
2013-12-15,329.0,2,4.0,268.0
2013-12-15,329.0,3,4.0,144.0
2013-12-15,329.0,4,4.0,351.0
2013-12-15,329.0,5,,
2013-12-15,329.0,6,4.0,83.0
2013-12-15,329.0,7,4.0,118.0
2013-12-15,329.0,8,4.0,46.0
2013-12-15,329.0,9,4.0,326.0
2013-12-15,329.0,10,4.0,359.0
2013-12-16,330.0,1,5.0,175.0
2013-12-16,330.0,2,5.0,239.0
2013-12-16,330.0,3,5.0,209.0
2013-12-16,330.0,4,5.0,488.0
2013-12-16,330.0,5,,
2013-12-16,330.0,6,5.0,147.0
2013-12-16,330.0,7,5.0,103.0
2013-12-16,330.0,8,5.0,25.0
2013-12-16,330.0,9,5.0,565.0
2013-12-16,330.0,10,5.0,659.0
2013-12-17,331.0,1,,
2013-12-17,331.0,2,,
2013-12-17,331.0,3,,
2013-12-17,331.0,4,6.0,44.0
2013-12-17,331.0,5,,
2013-12-17,331.0,6,6.0,30.0
2013-12-17,331.0,7,,
2013-12-17,331.0,8,,
2013-12-17,331.0,9,6.0,92.0
2013-12-17,331.0,10,6.0,103.0
2013-12-18,332.0,1,,
2013-12-18,332.0,2,,
2013-12-18,332.0,3,,
2013-12-18,332.0,4,,
2013-12-18,332.0,5,,
2013-12-18,332.0,6,7.0,10.0
2013-12-18,332.0,7,,
2013-12-18,332.0,8,,
2013-12-18,332.0,9,,
2013-12-18,332.0,10,,
2013-12-19,333.0,1,1.0,524.0
2013-12-19,333.0,2,1.0,345.0
2013-12-19,333.0,3,1.0,340.0
2013-12-19,333.0,4,1.0,401.0
2013-12-19,333.0,5,,
2013-12-19,333.0,6,1.0,190.0
2013-12-19,333.0,7,1.0,77.0
2013-12-19,333.0,8,1.0,25.0
2013-12-19,333.0,9,1.0,798.0
2013-12-19,333.0,10,1.0,309.0
2013-12-20,334.0,1,2.0,281.0
2013-12-20,334.0,2,2.0,464.0
2013-12-20,334.0,3,2.0,294.0
2013-12-20,334.0,4,2.0,457.0
2013-12-20,334.0,5,,
2013-12-20,334.0,6,2.0,172.0
2013-12-20,334.0,7,2.0,97.0
2013-12-20,334.0,8,2.0,63.0
2013-12-20,334.0,9,2.0,813.0
2013-12-20,334.0,10,2.0,489.0
2013-12-21,335.0,1,3.0,233.0
2013-12-21,335.0,2,3.0,495.0
2013-12-21,335.0,3,3.0,152.0
2013-12-21,335.0,4,3.0,366.0
2013-12-21,335.0,5,,
2013-12-21,335.0,6,3.0,238.0
2013-12-21,335.0,7,3.0,90.0
2013-12-21,335.0,8,3.0,30.0
2013-12-21,335.0,9,3.0,816.0
2013-12-21,335.0,10,3.0,432.0
2013-12-22,336.0,1,4.0,206.0
2013-12-22,336.0,2,4.0,389.0
2013-12-22,336.0,3,4.0,120.0
2013-12-22,336.0,4,4.0,256.0
2013-12-22,336.0,5,,
2013-12-22,336.0,6,4.0,148.0
2013-12-22,336.0,7,4.0,142.0
2013-12-22,336.0,8,,
2013-12-22,336.0,9,4.0,810.0
2013-12-22,336.0,10,4.0,472.0
2013-12-23,337.0,1,5.0,150.0
2013-12-23,337.0,2,5.0,1088.0
2013-12-23,337.0,3,5.0,105.0
2013-12-23,337.0,4,5.0,366.0
2013-12-23,337.0,5,,
2013-12-23,337.0,6,5.0,185.0
2013-12-23,337.0,7,5.0,206.0
2013-12-23,337.0,8,,
2013-12-23,337.0,9,5.0,872.0
2013-12-23,337.0,10,5.0,577.0
2013-12-24,338.0,1,6.0,31.0
2013-12-24,338.0,2,6.0,564.0
2013-12-24,338.0,3,6.0,65.0
2013-12-24,338.0,4,6.0,109.0
2013-12-24,338.0,5,,
2013-12-24,338.0,6,6.0,42.0
2013-12-24,338.0,7,6.0,32.0
2013-12-24,338.0,8,,
2013-12-24,338.0,9,6.0,292.0
2013-12-24,338.0,10,,
2013-12-25,,1,,
2013-12-25,,2,,
2013-12-25,,3,,
2013-12-25,,4,,
2013-12-25,,5,,
2013-12-25,,6,,
2013-12-25,,7,,
2013-12-25,,8,,
2013-12-25,,9,,
2013-12-25,,10,,
2013-12-26,339.0,1,1.0,474.0
2013-12-26,339.0,2,1.0,1884.0
2013-12-26,339.0,3,1.0,235.0
2013-12-26,339.0,4,1.0,383.0
2013-12-26,339.0,5,,
2013-12-26,339.0,6,1.0,57.0
2013-12-26,339.0,7,1.0,154.0
2013-12-26,339.0,8,,
2013-12-26,339.0,9,1.0,884.0
2013-12-26,339.0,10,1.0,453.0
2013-12-27,340.0,1,2.0,343.0
2013-12-27,340.0,2,2.0,531.0
2013-12-27,340.0,3,2.0,229.0
2013-12-27,340.0,4,2.0,327.0
2013-12-27,340.0,5,,
2013-12-27,340.0,6,2.0,59.0
2013-12-27,340.0,7,2.0,97.0
2013-12-27,340.0,8,,
2013-12-27,340.0,9,2.0,1151.0
2013-12-27,340.0,10,2.0,257.0
2013-12-28,341.0,1,,
2013-12-28,341.0,2,,
2013-12-28,341.0,3,,
2013-12-28,341.0,4,,
2013-12-28,341.0,5,,
2013-12-28,341.0,6,3.0,5.0
2013-12-28,341.0,7,,
2013-12-28,341.0,8,,
2013-12-28,341.0,9,3.0,14.0
2013-12-28,341.0,10,,
2013-12-29,342.0,1,4.0,554.0
2013-12-29,342.0,2,4.0,354.0
2013-12-29,342.0,3,4.0,395.0
2013-12-29,342.0,4,4.0,1084.0
2013-12-29,342.0,5,,
2013-12-29,342.0,6,4.0,321.0
2013-12-29,342.0,7,4.0,275.0
2013-12-29,342.0,8,4.0,113.0
2013-12-29,342.0,9,4.0,698.0
2013-12-29,342.0,10,4.0,1080.0
2013-12-30,343.0,1,5.0,556.0
2013-12-30,343.0,2,5.0,232.0
2013-12-30,343.0,3,5.0,456.0
2013-12-30,343.0,4,5.0,1453.0
2013-12-30,343.0,5,,
2013-12-30,343.0,6,5.0,263.0
2013-12-30,343.0,7,5.0,275.0
2013-12-30,343.0,8,5.0,74.0
2013-12-30,343.0,9,5.0,476.0
2013-12-30,343.0,10,5.0,978.0
2013-12-31,344.0,1,6.0,181.0
2013-12-31,344.0,2,6.0,193.0
2013-12-31,344.0,3,6.0,285.0
2013-12-31,344.0,4,6.0,232.0
2013-12-31,344.0,5,,
2013-12-31,344.0,6,6.0,104.0
2013-12-31,344.0,7,6.0,187.0
2013-12-31,344.0,8,6.0,31.0
2013-12-31,344.0,9,6.0,119.0
2013-12-31,344.0,10,6.0,275.0
2014-01-01,345.0,1,,
2014-01-01,345.0,2,,
2014-01-01,345.0,3,,
2014-01-01,345.0,4,,
2014-01-01,345.0,5,,
2014-01-01,345.0,6,7.0,5.0
2014-01-01,345.0,7,,
2014-01-01,345.0,8,,
2014-01-01,345.0,9,,
2014-01-01,345.0,10,,
2014-01-02,346.0,1,1.0,774.0
2014-01-02,346.0,2,1.0,283.0
2014-01-02,346.0,3,1.0,684.0
2014-01-02,346.0,4,1.0,1436.0
2014-01-02,346.0,5,,
2014-01-02,346.0,6,1.0,364.0
2014-01-02,346.0,7,1.0,324.0
2014-01-02,346.0,8,1.0,147.0
2014-01-02,346.0,9,1.0,655.0
2014-01-02,346.0,10,1.0,1258.0
2014-01-03,347.0,1,2.0,544.0
2014-01-03,347.0,2,2.0,515.0
2014-01-03,347.0,3,2.0,570.0
2014-01-03,347.0,4,2.0,993.0
2014-01-03,347.0,5,,
2014-01-03,347.0,6,2.0,564.0
2014-01-03,347.0,7,2.0,1123.0
2014-01-03,347.0,8,2.0,92.0
2014-01-03,347.0,9,2.0,804.0
2014-01-03,347.0,10,2.0,1448.0
2014-01-04,348.0,1,3.0,339.0
2014-01-04,348.0,2,3.0,330.0
2014-01-04,348.0,3,3.0,591.0
2014-01-04,348.0,4,3.0,1064.0
2014-01-04,348.0,5,,
2014-01-04,348.0,6,3.0,446.0
2014-01-04,348.0,7,3.0,379.0
2014-01-04,348.0,8,3.0,143.0
2014-01-04,348.0,9,3.0,583.0
2014-01-04,348.0,10,3.0,745.0
2014-01-05,349.0,1,4.0,444.0
2014-01-05,349.0,2,4.0,118.0
2014-01-05,349.0,3,4.0,209.0
2014-01-05,349.0,4,4.0,635.0
2014-01-05,349.0,5,,
2014-01-05,349.0,6,4.0,232.0
2014-01-05,349.0,7,4.0,92.0
2014-01-05,349.0,8,4.0,23.0
2014-01-05,349.0,9,4.0,447.0
2014-01-05,349.0,10,4.0,494.0
2014-01-06,350.0,1,5.0,387.0
2014-01-06,350.0,2,5.0,103.0
2014-01-06,350.0,3,5.0,482.0
2014-01-06,350.0,4,5.0,828.0
2014-01-06,350.0,5,,
2014-01-06,350.0,6,5.0,300.0
2014-01-06,350.0,7,5.0,150.0
2014-01-06,350.0,8,5.0,123.0
2014-01-06,350.0,9,5.0,643.0
2014-01-06,350.0,10,5.0,719.0
2014-01-07,351.0,1,,
2014-01-07,351.0,2,6.0,64.0
2014-01-07,351.0,3,6.0,127.0
2014-01-07,351.0,4,6.0,127.0
2014-01-07,351.0,5,,
2014-01-07,351.0,6,6.0,46.0
2014-01-07,351.0,7,6.0,31.0
2014-01-07,351.0,8,,
2014-01-07,351.0,9,6.0,119.0
2014-01-07,351.0,10,6.0,25.0
2014-01-08,,1,,
2014-01-08,,2,,
2014-01-08,,3,,
2014-01-08,,4,,
2014-01-08,,5,,
2014-01-08,,6,,
2014-01-08,,7,,
2014-01-08,,8,,
2014-01-08,,9,,
2014-01-08,,10,,
2014-01-09,352.0,1,1.0,266.0
2014-01-09,352.0,2,1.0,257.0
2014-01-09,352.0,3,1.0,253.0
2014-01-09,352.0,4,1.0,777.0
2014-01-09,352.0,5,,
2014-01-09,352.0,6,1.0,276.0
2014-01-09,352.0,7,1.0,324.0
2014-01-09,352.0,8,1.0,74.0
2014-01-09,352.0,9,1.0,905.0
2014-01-09,352.0,10,1.0,639.0
2014-01-10,353.0,1,2.0,484.0
2014-01-10,353.0,2,2.0,161.0
2014-01-10,353.0,3,2.0,222.0
2014-01-10,353.0,4,2.0,739.0
2014-01-10,353.0,5,,
2014-01-10,353.0,6,2.0,248.0
2014-01-10,353.0,7,2.0,187.0
2014-01-10,353.0,8,,
2014-01-10,353.0,9,2.0,684.0
2014-01-10,353.0,10,2.0,599.0
2014-01-11,354.0,1,3.0,903.0
2014-01-11,354.0,2,3.0,210.0
2014-01-11,354.0,3,3.0,296.0
2014-01-11,354.0,4,3.0,611.0
2014-01-11,354.0,5,,
2014-01-11,354.0,6,3.0,215.0
2014-01-11,354.0,7,3.0,175.0
2014-01-11,354.0,8,3.0,57.0
2014-01-11,354.0,9,3.0,528.0
2014-01-11,354.0,10,3.0,792.0
2014-01-12,355.0,1,4.0,399.0
2014-01-12,355.0,2,4.0,236.0
2014-01-12,355.0,3,4.0,139.0
2014-01-12,355.0,4,4.0,743.0
2014-01-12,355.0,5,,
2014-01-12,355.0,6,4.0,266.0
2014-01-12,355.0,7,4.0,320.0
2014-01-12,355.0,8,,
2014-01-12,355.0,9,4.0,622.0
2014-01-12,355.0,10,4.0,494.0
2014-01-13,356.0,1,5.0,605.0
2014-01-13,356.0,2,5.0,206.0
2014-01-13,356.0,3,5.0,406.0
2014-01-13,356.0,4,5.0,541.0
2014-01-13,356.0,5,,
2014-01-13,356.0,6,5.0,378.0
2014-01-13,356.0,7,5.0,549.0
2014-01-13,356.0,8,5.0,49.0
2014-01-13,356.0,9,5.0,833.0
2014-01-13,356.0,10,5.0,679.0
2014-01-14,357.0,1,6.0,30.0
2014-01-14,357.0,2,,
2014-01-14,357.0,3,6.0,63.0
2014-01-14,357.0,4,6.0,106.0
2014-01-14,357.0,5,,
2014-01-14,357.0,6,6.0,46.0
2014-01-14,357.0,7,6.0,94.0
2014-01-14,357.0,8,,
2014-01-14,357.0,9,6.0,208.0
2014-01-14,357.0,10,6.0,150.0
2014-01-15,358.0,1,,
2014-01-15,358.0,2,,
2014-01-15,358.0,3,,
2014-01-15,358.0,4,,
2014-01-15,358.0,5,,
2014-01-15,358.0,6,,
2014-01-15,358.0,7,,
2014-01-15,358.0,8,,
2014-01-15,358.0,9,7.0,13.0
2014-01-15,358.0,10,,
2014-01-16,359.0,1,1.0,677.0
2014-01-16,359.0,2,1.0,180.0
2014-01-16,359.0,3,1.0,380.0
2014-01-16,359.0,4,1.0,912.0
2014-01-16,359.0,5,,
2014-01-16,359.0,6,1.0,244.0
2014-01-16,359.0,7,1.0,125.0
2014-01-16,359.0,8,1.0,25.0
2014-01-16,359.0,9,1.0,869.0
2014-01-16,359.0,10,1.0,919.0
2014-01-17,360.0,1,2.0,393.0
2014-01-17,360.0,2,2.0,225.0
2014-01-17,360.0,3,2.0,348.0
2014-01-17,360.0,4,2.0,739.0
2014-01-17,360.0,5,,
2014-01-17,360.0,6,2.0,328.0
2014-01-17,360.0,7,2.0,218.0
2014-01-17,360.0,8,2.0,92.0
2014-01-17,360.0,9,2.0,908.0
2014-01-17,360.0,10,2.0,924.0
2014-01-18,361.0,1,3.0,480.0
2014-01-18,361.0,2,3.0,420.0
2014-01-18,361.0,3,3.0,384.0
2014-01-18,361.0,4,3.0,966.0
2014-01-18,361.0,5,,
2014-01-18,361.0,6,3.0,312.0
2014-01-18,361.0,7,3.0,291.0
2014-01-18,361.0,8,3.0,29.0
2014-01-18,361.0,9,3.0,778.0
2014-01-18,361.0,10,3.0,745.0
2014-01-19,362.0,1,4.0,577.0
2014-01-19,362.0,2,4.0,259.0
2014-01-19,362.0,3,4.0,302.0
2014-01-19,362.0,4,4.0,589.0
2014-01-19,362.0,5,,
2014-01-19,362.0,6,4.0,220.0
2014-01-19,362.0,7,4.0,252.0
2014-01-19,362.0,8,,
2014-01-19,362.0,9,4.0,786.0
2014-01-19,362.0,10,4.0,531.0
2014-01-20,363.0,1,5.0,508.0
2014-01-20,363.0,2,5.0,386.0
2014-01-20,363.0,3,5.0,406.0
2014-01-20,363.0,4,5.0,794.0
2014-01-20,363.0,5,,
2014-01-20,363.0,6,5.0,429.0
2014-01-20,363.0,7,5.0,724.0
2014-01-20,363.0,8,5.0,25.0
2014-01-20,363.0,9,5.0,1131.0
2014-01-20,363.0,10,5.0,919.0
2014-01-21,364.0,1,6.0,91.0
2014-01-21,364.0,2,6.0,96.0
2014-01-21,364.0,3,6.0,127.0
2014-01-21,364.0,4,6.0,42.0
2014-01-21,364.0,5,,
2014-01-21,364.0,6,6.0,75.0
2014-01-21,364.0,7,6.0,31.0
2014-01-21,364.0,8,,
2014-01-21,364.0,9,6.0,149.0
2014-01-21,364.0,10,6.0,75.0
2014-01-22,365.0,1,7.0,367.0
2014-01-22,365.0,2,7.0,139.0
2014-01-22,365.0,3,7.0,275.0
2014-01-22,365.0,4,7.0,311.0
2014-01-22,365.0,5,,
2014-01-22,365.0,6,7.0,140.0
2014-01-22,365.0,7,7.0,108.0
2014-01-22,365.0,8,7.0,27.0
2014-01-22,365.0,9,7.0,503.0
2014-01-22,365.0,10,7.0,627.0
2014-01-23,366.0,1,1.0,919.0
2014-01-23,366.0,2,1.0,643.0
2014-01-23,366.0,3,1.0,329.0
2014-01-23,366.0,4,1.0,895.0
2014-01-23,366.0,5,,
2014-01-23,366.0,6,1.0,304.0
2014-01-23,366.0,7,1.0,200.0
2014-01-23,366.0,8,1.0,74.0
2014-01-23,366.0,9,1.0,976.0
2014-01-23,366.0,10,1.0,899.0
2014-01-24,367.0,1,2.0,696.0
2014-01-24,367.0,2,2.0,804.0
2014-01-24,367.0,3,2.0,348.0
2014-01-24,367.0,4,2.0,1119.0
2014-01-24,367.0,5,,
2014-01-24,367.0,6,2.0,294.0
2014-01-24,367.0,7,2.0,250.0
2014-01-24,367.0,8,2.0,31.0
2014-01-24,367.0,9,2.0,759.0
2014-01-24,367.0,10,2.0,998.0
2014-01-25,368.0,1,3.0,254.0
2014-01-25,368.0,2,3.0,360.0
2014-01-25,368.0,3,3.0,177.0
2014-01-25,368.0,4,3.0,394.0
2014-01-25,368.0,5,,
2014-01-25,368.0,6,3.0,145.0
2014-01-25,368.0,7,3.0,58.0
2014-01-25,368.0,8,3.0,57.0
2014-01-25,368.0,9,3.0,681.0
2014-01-25,368.0,10,3.0,629.0
2014-01-26,369.0,1,4.0,22.0
2014-01-26,369.0,2,4.0,24.0
2014-01-26,369.0,3,4.0,70.0
2014-01-26,369.0,4,4.0,77.0
2014-01-26,369.0,5,,
2014-01-26,369.0,6,4.0,4.0
2014-01-26,369.0,7,4.0,46.0
2014-01-26,369.0,8,,
2014-01-26,369.0,9,4.0,55.0
2014-01-26,369.0,10,4.0,55.0
2014-01-27,370.0,1,,
2014-01-27,370.0,2,,
2014-01-27,370.0,3,,
2014-01-27,370.0,4,,
2014-01-27,370.0,5,,
2014-01-27,370.0,6,,
2014-01-27,370.0,7,6.0,31.0
2014-01-27,370.0,8,,
2014-01-27,370.0,9,,
2014-01-27,370.0,10,,
2014-01-28,,1,,
2014-01-28,,2,,
2014-01-28,,3,,
2014-01-28,,4,,
2014-01-28,,5,,
2014-01-28,,6,,
2014-01-28,,7,,
2014-01-28,,8,,
2014-01-28,,9,,
2014-01-28,,10,,
2014-01-29,,1,,
2014-01-29,,2,,
2014-01-29,,3,,
2014-01-29,,4,,
2014-01-29,,5,,
2014-01-29,,6,,
2014-01-29,,7,,
2014-01-29,,8,,
2014-01-29,,9,,
2014-01-29,,10,,
2014-01-30,,1,,
2014-01-30,,2,,
2014-01-30,,3,,
2014-01-30,,4,,
2014-01-30,,5,,
2014-01-30,,6,,
2014-01-30,,7,,
2014-01-30,,8,,
2014-01-30,,9,,
2014-01-30,,10,,
2014-01-31,371.0,1,,
2014-01-31,371.0,2,,
2014-01-31,371.0,3,,
2014-01-31,371.0,4,,
2014-01-31,371.0,5,,
2014-01-31,371.0,6,3.0,5.0
2014-01-31,371.0,7,,
2014-01-31,371.0,8,,
2014-01-31,371.0,9,,
2014-01-31,371.0,10,3.0,23.0
2014-02-01,372.0,1,,
2014-02-01,372.0,2,4.0,24.0
2014-02-01,372.0,3,,
2014-02-01,372.0,4,,
2014-02-01,372.0,5,,
2014-02-01,372.0,6,,
2014-02-01,372.0,7,,
2014-02-01,372.0,8,,
2014-02-01,372.0,9,,
2014-02-01,372.0,10,,
2014-02-02,373.0,1,5.0,919.0
2014-02-02,373.0,2,5.0,412.0
2014-02-02,373.0,3,5.0,355.0
2014-02-02,373.0,4,5.0,1081.0
2014-02-02,373.0,5,,
2014-02-02,373.0,6,5.0,221.0
2014-02-02,373.0,7,5.0,225.0
2014-02-02,373.0,8,5.0,74.0
2014-02-02,373.0,9,5.0,786.0
2014-02-02,373.0,10,5.0,1198.0
2014-02-03,374.0,1,6.0,665.0
2014-02-03,374.0,2,6.0,322.0
2014-02-03,374.0,3,6.0,317.0
2014-02-03,374.0,4,6.0,993.0
2014-02-03,374.0,5,,
2014-02-03,374.0,6,6.0,276.0
2014-02-03,374.0,7,6.0,250.0
2014-02-03,374.0,8,,
2014-02-03,374.0,9,6.0,610.0
2014-02-03,374.0,10,6.0,599.0
2014-02-04,375.0,1,,
2014-02-04,375.0,2,,
2014-02-04,375.0,3,,
2014-02-04,375.0,4,,
2014-02-04,375.0,5,,
2014-02-04,375.0,6,7.0,10.0
2014-02-04,375.0,7,,
2014-02-04,375.0,8,,
2014-02-04,375.0,9,,
2014-02-04,375.0,10,,
2014-02-05,376.0,1,1.0,1113.0
2014-02-05,376.0,2,1.0,309.0
2014-02-05,376.0,3,1.0,253.0
2014-02-05,376.0,4,1.0,1064.0
2014-02-05,376.0,5,,
2014-02-05,376.0,6,1.0,253.0
2014-02-05,376.0,7,1.0,324.0
2014-02-05,376.0,8,1.0,98.0
2014-02-05,376.0,9,1.0,809.0
2014-02-05,376.0,10,1.0,599.0
2014-02-06,377.0,1,2.0,937.0
2014-02-06,377.0,2,2.0,225.0
2014-02-06,377.0,3,2.0,317.0
2014-02-06,377.0,4,2.0,824.0
2014-02-06,377.0,5,,
2014-02-06,377.0,6,2.0,236.0
2014-02-06,377.0,7,2.0,218.0
2014-02-06,377.0,8,2.0,92.0
2014-02-06,377.0,9,2.0,446.0
2014-02-06,377.0,10,2.0,499.0
2014-02-07,378.0,1,3.0,621.0
2014-02-07,378.0,2,3.0,210.0
2014-02-07,378.0,3,3.0,266.0
2014-02-07,378.0,4,3.0,769.0
2014-02-07,378.0,5,,
2014-02-07,378.0,6,3.0,177.0
2014-02-07,378.0,7,3.0,349.0
2014-02-07,378.0,8,3.0,115.0
2014-02-07,378.0,9,3.0,347.0
2014-02-07,378.0,10,3.0,396.0
2014-02-08,379.0,1,4.0,288.0
2014-02-08,379.0,2,4.0,165.0
2014-02-08,379.0,3,4.0,116.0
2014-02-08,379.0,4,4.0,589.0
2014-02-08,379.0,5,,
2014-02-08,379.0,6,4.0,97.0
2014-02-08,379.0,7,4.0,114.0
2014-02-08,379.0,8,4.0,45.0
2014-02-08,379.0,9,4.0,360.0
2014-02-08,379.0,10,4.0,329.0
2014-02-09,380.0,1,5.0,387.0
2014-02-09,380.0,2,5.0,206.0
2014-02-09,380.0,3,5.0,177.0
2014-02-09,380.0,4,5.0,406.0
2014-02-09,380.0,5,,
2014-02-09,380.0,6,5.0,212.0
2014-02-09,380.0,7,5.0,225.0
2014-02-09,380.0,8,5.0,74.0
2014-02-09,380.0,9,5.0,440.0
2014-02-09,380.0,10,5.0,339.0
2014-02-10,381.0,1,,
2014-02-10,381.0,2,6.0,32.0
2014-02-10,381.0,3,6.0,95.0
2014-02-10,381.0,4,6.0,42.0
2014-02-10,381.0,5,,
2014-02-10,381.0,6,6.0,29.0
2014-02-10,381.0,7,6.0,31.0
2014-02-10,381.0,8,,
2014-02-10,381.0,9,6.0,30.0
2014-02-10,381.0,10,6.0,75.0
2014-02-11,382.0,1,,
2014-02-11,382.0,2,7.0,28.0
2014-02-11,382.0,3,,
2014-02-11,382.0,4,7.0,18.0
2014-02-11,382.0,5,,
2014-02-11,382.0,6,,
2014-02-11,382.0,7,,
2014-02-11,382.0,8,,
2014-02-11,382.0,9,,
2014-02-11,382.0,10,,
2014-02-12,383.0,1,1.0,508.0
2014-02-12,383.0,2,1.0,180.0
2014-02-12,383.0,3,1.0,177.0
2014-02-12,383.0,4,1.0,760.0
2014-02-12,383.0,5,,
2014-02-12,383.0,6,1.0,147.0
2014-02-12,383.0,7,1.0,50.0
2014-02-12,383.0,8,1.0,25.0
2014-02-12,383.0,9,1.0,274.0
2014-02-12,383.0,10,1.0,260.0
2014-02-13,384.0,1,2.0,393.0
2014-02-13,384.0,2,2.0,193.0
2014-02-13,384.0,3,2.0,158.0
2014-02-13,384.0,4,2.0,824.0
2014-02-13,384.0,5,,
2014-02-13,384.0,6,2.0,132.0
2014-02-13,384.0,7,2.0,156.0
2014-02-13,384.0,8,,
2014-02-13,384.0,9,2.0,283.0
2014-02-13,384.0,10,2.0,275.0
2014-02-14,385.0,1,3.0,339.0
2014-02-14,385.0,2,3.0,180.0
2014-02-14,385.0,3,3.0,89.0
2014-02-14,385.0,4,3.0,591.0
2014-02-14,385.0,5,,
2014-02-14,385.0,6,3.0,172.0
2014-02-14,385.0,7,3.0,146.0
2014-02-14,385.0,8,,
2014-02-14,385.0,9,3.0,361.0
2014-02-14,385.0,10,3.0,419.0
2014-02-15,386.0,1,4.0,421.0
2014-02-15,386.0,2,4.0,94.0
2014-02-15,386.0,3,4.0,139.0
2014-02-15,386.0,4,4.0,387.0
2014-02-15,386.0,5,,
2014-02-15,386.0,6,4.0,156.0
2014-02-15,386.0,7,4.0,229.0
2014-02-15,386.0,8,,
2014-02-15,386.0,9,4.0,316.0
2014-02-15,386.0,10,4.0,366.0
2014-02-16,387.0,1,5.0,484.0
2014-02-16,387.0,2,5.0,103.0
2014-02-16,387.0,3,5.0,177.0
2014-02-16,387.0,4,5.0,507.0
2014-02-16,387.0,5,,
2014-02-16,387.0,6,5.0,203.0
2014-02-16,387.0,7,5.0,225.0
2014-02-16,387.0,8,5.0,25.0
2014-02-16,387.0,9,5.0,286.0
2014-02-16,387.0,10,5.0,419.0
2014-02-17,388.0,1,,
2014-02-17,388.0,2,,
2014-02-17,388.0,3,,
2014-02-17,388.0,4,6.0,63.0
2014-02-17,388.0,5,,
2014-02-17,388.0,6,6.0,58.0
2014-02-17,388.0,7,6.0,31.0
2014-02-17,388.0,8,,
2014-02-17,388.0,9,6.0,89.0
2014-02-17,388.0,10,6.0,50.0
2014-02-18,,1,,
2014-02-18,,2,,
2014-02-18,,3,,
2014-02-18,,4,,
2014-02-18,,5,,
2014-02-18,,6,,
2014-02-18,,7,,
2014-02-18,,8,,
2014-02-18,,9,,
2014-02-18,,10,,
2014-02-19,389.0,1,1.0,266.0
2014-02-19,389.0,2,1.0,180.0
2014-02-19,389.0,3,1.0,152.0
2014-02-19,389.0,4,1.0,558.0
2014-02-19,389.0,5,,
2014-02-19,389.0,6,1.0,152.0
2014-02-19,389.0,7,1.0,225.0
2014-02-19,389.0,8,1.0,25.0
2014-02-19,389.0,9,1.0,393.0
2014-02-19,389.0,10,1.0,539.0
2014-02-20,390.0,1,2.0,242.0
2014-02-20,390.0,2,2.0,515.0
2014-02-20,390.0,3,2.0,602.0
2014-02-20,390.0,4,2.0,972.0
2014-02-20,390.0,5,,
2014-02-20,390.0,6,2.0,541.0
2014-02-20,390.0,7,2.0,655.0
2014-02-20,390.0,8,2.0,61.0
2014-02-20,390.0,9,2.0,699.0
2014-02-20,390.0,10,2.0,549.0
2014-02-21,391.0,1,3.0,367.0
2014-02-21,391.0,2,3.0,330.0
2014-02-21,391.0,3,3.0,266.0
2014-02-21,391.0,4,3.0,670.0
2014-02-21,391.0,5,,
2014-02-21,391.0,6,3.0,274.0
2014-02-21,391.0,7,3.0,349.0
2014-02-21,391.0,8,,
2014-02-21,391.0,9,3.0,514.0
2014-02-21,391.0,10,3.0,466.0
2014-02-22,392.0,1,4.0,266.0
2014-02-22,392.0,2,4.0,118.0
2014-02-22,392.0,3,4.0,209.0
2014-02-22,392.0,4,4.0,480.0
2014-02-22,392.0,5,,
2014-02-22,392.0,6,4.0,182.0
2014-02-22,392.0,7,4.0,229.0
